image,attack,method,bit_accuracy,message_success
000000078959.png,none,angle_scan,1.0,1
000000078959.png,rotate_252,angle_scan,0.84375,0
000000078959.png,rotate_235,angle_scan,0.9375,0
000000078959.png,rotate_344,angle_scan,0.9375,0
000000078959.png,flip_h,angle_scan,1.0,1
000000078959.png,flip_v,angle_scan,1.0,1
000000078959.png,rotate_45_crop_50,angle_scan,0.71875,0
000000079014.png,none,angle_scan,1.0,1
000000079014.png,rotate_169,angle_scan,0.78125,0
000000079014.png,rotate_187,angle_scan,0.84375,0
000000079014.png,rotate_270,angle_scan,0.75,0
000000079014.png,flip_h,angle_scan,1.0,1
000000079014.png,flip_v,angle_scan,1.0,1
000000079014.png,rotate_45_crop_50,angle_scan,0.75,0
000000079031.png,none,angle_scan,1.0,1
000000079031.png,rotate_174,angle_scan,0.84375,0
000000079031.png,rotate_50,angle_scan,0.75,0
000000079031.png,rotate_54,angle_scan,0.90625,0
000000079031.png,flip_h,angle_scan,1.0,1
000000079031.png,flip_v,angle_scan,1.0,1
000000079031.png,rotate_45_crop_50,angle_scan,0.75,0
000000079034.png,none,angle_scan,1.0,1
000000079034.png,rotate_306,angle_scan,0.90625,0
000000079034.png,rotate_134,angle_scan,0.84375,0
000000079034.png,rotate_20,angle_scan,1.0,1
000000079034.png,flip_h,angle_scan,1.0,1
000000079034.png,flip_v,angle_scan,1.0,1
000000079034.png,rotate_45_crop_50,angle_scan,0.75,0
000000079144.png,none,angle_scan,1.0,1
000000079144.png,rotate_273,angle_scan,0.875,0
000000079144.png,rotate_88,angle_scan,0.875,0
000000079144.png,rotate_315,angle_scan,0.9375,0
000000079144.png,flip_h,angle_scan,1.0,1
000000079144.png,flip_v,angle_scan,1.0,1
000000079144.png,rotate_45_crop_50,angle_scan,0.78125,0
000000079188.png,none,angle_scan,1.0,1
000000079188.png,rotate_345,angle_scan,0.96875,0
000000079188.png,rotate_52,angle_scan,0.84375,0
000000079188.png,rotate_339,angle_scan,1.0,1
000000079188.png,flip_h,angle_scan,1.0,1
000000079188.png,flip_v,angle_scan,1.0,1
000000079188.png,rotate_45_crop_50,angle_scan,0.71875,0
000000079229.png,none,angle_scan,1.0,1
000000079229.png,rotate_263,angle_scan,0.9375,0
000000079229.png,rotate_34,angle_scan,0.875,0
000000079229.png,rotate_205,angle_scan,0.9375,0
000000079229.png,flip_h,angle_scan,1.0,1
000000079229.png,flip_v,angle_scan,1.0,1
000000079229.png,rotate_45_crop_50,angle_scan,0.75,0
000000079408.png,none,angle_scan,1.0,1
000000079408.png,rotate_1,angle_scan,1.0,1
000000079408.png,rotate_53,angle_scan,0.96875,0
000000079408.png,rotate_105,angle_scan,0.96875,0
000000079408.png,flip_h,angle_scan,1.0,1
000000079408.png,flip_v,angle_scan,1.0,1
000000079408.png,rotate_45_crop_50,angle_scan,0.75,0
000000079565.png,none,angle_scan,1.0,1
000000079565.png,rotate_190,angle_scan,0.8125,0
000000079565.png,rotate_217,angle_scan,0.9375,0
000000079565.png,rotate_43,angle_scan,0.96875,0
000000079565.png,flip_h,angle_scan,1.0,1
000000079565.png,flip_v,angle_scan,1.0,1
000000079565.png,rotate_45_crop_50,angle_scan,0.78125,0
000000079588.png,none,angle_scan,1.0,1
000000079588.png,rotate_269,angle_scan,0.8125,0
000000079588.png,rotate_350,angle_scan,0.75,0
000000079588.png,rotate_303,angle_scan,0.96875,0
000000079588.png,flip_h,angle_scan,1.0,1
000000079588.png,flip_v,angle_scan,1.0,1
000000079588.png,rotate_45_crop_50,angle_scan,0.75,0
000000079651.png,none,angle_scan,1.0,1
000000079651.png,rotate_214,angle_scan,0.90625,0
000000079651.png,rotate_251,angle_scan,0.8125,0
000000079651.png,rotate_189,angle_scan,0.875,0
000000079651.png,flip_h,angle_scan,1.0,1
000000079651.png,flip_v,angle_scan,1.0,1
000000079651.png,rotate_45_crop_50,angle_scan,0.8125,0
000000079837.png,none,angle_scan,1.0,1
000000079837.png,rotate_279,angle_scan,0.96875,0
000000079837.png,rotate_216,angle_scan,0.9375,0
000000079837.png,rotate_251,angle_scan,0.84375,0
000000079837.png,flip_h,angle_scan,1.0,1
000000079837.png,flip_v,angle_scan,1.0,1
000000079837.png,rotate_45_crop_50,angle_scan,0.75,0
000000079969.png,none,angle_scan,1.0,1
000000079969.png,rotate_156,angle_scan,0.9375,0
000000079969.png,rotate_14,angle_scan,0.9375,0
000000079969.png,rotate_300,angle_scan,1.0,1
000000079969.png,flip_h,angle_scan,1.0,1
000000079969.png,flip_v,angle_scan,1.0,1
000000079969.png,rotate_45_crop_50,angle_scan,0.78125,0
000000080022.png,none,angle_scan,1.0,1
000000080022.png,rotate_8,angle_scan,0.84375,0
000000080022.png,rotate_343,angle_scan,0.9375,0
000000080022.png,rotate_128,angle_scan,0.8125,0
000000080022.png,flip_h,angle_scan,1.0,1
000000080022.png,flip_v,angle_scan,1.0,1
000000080022.png,rotate_45_crop_50,angle_scan,0.8125,0
000000080057.png,none,angle_scan,1.0,1
000000080057.png,rotate_138,angle_scan,1.0,1
000000080057.png,rotate_80,angle_scan,1.0,1
000000080057.png,rotate_162,angle_scan,0.9375,0
000000080057.png,flip_h,angle_scan,1.0,1
000000080057.png,flip_v,angle_scan,1.0,1
000000080057.png,rotate_45_crop_50,angle_scan,0.75,0
000000080153.png,none,angle_scan,1.0,1
000000080153.png,rotate_260,angle_scan,1.0,1
000000080153.png,rotate_230,angle_scan,0.78125,0
000000080153.png,rotate_40,angle_scan,1.0,1
000000080153.png,flip_h,angle_scan,1.0,1
000000080153.png,flip_v,angle_scan,1.0,1
000000080153.png,rotate_45_crop_50,angle_scan,0.78125,0
000000080273.png,none,angle_scan,1.0,1
000000080273.png,rotate_200,angle_scan,1.0,1
000000080273.png,rotate_327,angle_scan,0.875,0
000000080273.png,rotate_267,angle_scan,0.90625,0
000000080273.png,flip_h,angle_scan,1.0,1
000000080273.png,flip_v,angle_scan,1.0,1
000000080273.png,rotate_45_crop_50,angle_scan,0.75,0
000000080274.png,none,angle_scan,1.0,1
000000080274.png,rotate_47,angle_scan,0.875,0
000000080274.png,rotate_61,angle_scan,1.0,1
000000080274.png,rotate_215,angle_scan,0.875,0
000000080274.png,flip_h,angle_scan,1.0,1
000000080274.png,flip_v,angle_scan,1.0,1
000000080274.png,rotate_45_crop_50,angle_scan,0.71875,0
000000080340.png,none,angle_scan,1.0,1
000000080340.png,rotate_213,angle_scan,0.9375,0
000000080340.png,rotate_34,angle_scan,0.9375,0
000000080340.png,rotate_226,angle_scan,0.9375,0
000000080340.png,flip_h,angle_scan,1.0,1
000000080340.png,flip_v,angle_scan,1.0,1
000000080340.png,rotate_45_crop_50,angle_scan,0.75,0
000000080413.png,none,angle_scan,1.0,1
000000080413.png,rotate_256,angle_scan,0.9375,0
000000080413.png,rotate_4,angle_scan,0.875,0
000000080413.png,rotate_217,angle_scan,0.9375,0
000000080413.png,flip_h,angle_scan,1.0,1
000000080413.png,flip_v,angle_scan,1.0,1
000000080413.png,rotate_45_crop_50,angle_scan,0.78125,0
000000080659.png,none,angle_scan,1.0,1
000000080659.png,rotate_206,angle_scan,0.90625,0
000000080659.png,rotate_14,angle_scan,0.96875,0
000000080659.png,rotate_345,angle_scan,0.96875,0
000000080659.png,flip_h,angle_scan,1.0,1
000000080659.png,flip_v,angle_scan,1.0,1
000000080659.png,rotate_45_crop_50,angle_scan,0.75,0
000000080666.png,none,angle_scan,1.0,1
000000080666.png,rotate_62,angle_scan,0.9375,0
000000080666.png,rotate_351,angle_scan,0.75,0
000000080666.png,rotate_230,angle_scan,0.75,0
000000080666.png,flip_h,angle_scan,1.0,1
000000080666.png,flip_v,angle_scan,1.0,1
000000080666.png,rotate_45_crop_50,angle_scan,0.75,0
000000080671.png,none,angle_scan,1.0,1
000000080671.png,rotate_221,angle_scan,1.0,1
000000080671.png,rotate_230,angle_scan,0.78125,0
000000080671.png,rotate_236,angle_scan,0.96875,0
000000080671.png,flip_h,angle_scan,1.0,1
000000080671.png,flip_v,angle_scan,1.0,1
000000080671.png,rotate_45_crop_50,angle_scan,0.78125,0
000000080932.png,none,angle_scan,1.0,1
000000080932.png,rotate_28,angle_scan,0.84375,0
000000080932.png,rotate_35,angle_scan,0.9375,0
000000080932.png,rotate_12,angle_scan,0.90625,0
000000080932.png,flip_h,angle_scan,1.0,1
000000080932.png,flip_v,angle_scan,1.0,1
000000080932.png,rotate_45_crop_50,angle_scan,0.78125,0
000000080949.png,none,angle_scan,1.0,1
000000080949.png,rotate_186,angle_scan,0.84375,0
000000080949.png,rotate_242,angle_scan,0.9375,0
000000080949.png,rotate_85,angle_scan,0.9375,0
000000080949.png,flip_h,angle_scan,1.0,1
000000080949.png,flip_v,angle_scan,1.0,1
000000080949.png,rotate_45_crop_50,angle_scan,0.78125,0
000000081061.png,none,angle_scan,1.0,1
000000081061.png,rotate_169,angle_scan,0.78125,0
000000081061.png,rotate_44,angle_scan,0.9375,0
000000081061.png,rotate_61,angle_scan,1.0,1
000000081061.png,flip_h,angle_scan,1.0,1
000000081061.png,flip_v,angle_scan,1.0,1
000000081061.png,rotate_45_crop_50,angle_scan,0.75,0
000000081394.png,none,angle_scan,1.0,1
000000081394.png,rotate_283,angle_scan,0.90625,0
000000081394.png,rotate_27,angle_scan,0.84375,0
000000081394.png,rotate_107,angle_scan,0.875,0
000000081394.png,flip_h,angle_scan,1.0,1
000000081394.png,flip_v,angle_scan,1.0,1
000000081394.png,rotate_45_crop_50,angle_scan,0.75,0
000000081594.png,none,angle_scan,1.0,1
000000081594.png,rotate_330,angle_scan,0.78125,0
000000081594.png,rotate_127,angle_scan,0.90625,0
000000081594.png,rotate_347,angle_scan,0.9375,0
000000081594.png,flip_h,angle_scan,1.0,1
000000081594.png,flip_v,angle_scan,1.0,1
000000081594.png,rotate_45_crop_50,angle_scan,0.78125,0
000000081738.png,none,angle_scan,1.0,1
000000081738.png,rotate_282,angle_scan,0.96875,0
000000081738.png,rotate_120,angle_scan,1.0,1
000000081738.png,rotate_115,angle_scan,0.90625,0
000000081738.png,flip_h,angle_scan,1.0,1
000000081738.png,flip_v,angle_scan,1.0,1
000000081738.png,rotate_45_crop_50,angle_scan,0.71875,0
000000081766.png,none,angle_scan,1.0,1
000000081766.png,rotate_136,angle_scan,0.9375,0
000000081766.png,rotate_317,angle_scan,0.9375,0
000000081766.png,rotate_164,angle_scan,0.96875,0
000000081766.png,flip_h,angle_scan,1.0,1
000000081766.png,flip_v,angle_scan,1.0,1
000000081766.png,rotate_45_crop_50,angle_scan,0.75,0
000000081988.png,none,angle_scan,1.0,1
000000081988.png,rotate_151,angle_scan,0.875,0
000000081988.png,rotate_314,angle_scan,0.9375,0
000000081988.png,rotate_159,angle_scan,0.96875,0
000000081988.png,flip_h,angle_scan,1.0,1
000000081988.png,flip_v,angle_scan,1.0,1
000000081988.png,rotate_45_crop_50,angle_scan,0.84375,0
000000082085.png,none,angle_scan,1.0,1
000000082085.png,rotate_51,angle_scan,0.8125,0
000000082085.png,rotate_267,angle_scan,0.96875,0
000000082085.png,rotate_294,angle_scan,0.875,0
000000082085.png,flip_h,angle_scan,1.0,1
000000082085.png,flip_v,angle_scan,1.0,1
000000082085.png,rotate_45_crop_50,angle_scan,0.75,0
000000082180.png,none,angle_scan,1.0,1
000000082180.png,rotate_112,angle_scan,0.8125,0
000000082180.png,rotate_100,angle_scan,1.0,1
000000082180.png,rotate_112,angle_scan,0.8125,0
000000082180.png,flip_h,angle_scan,1.0,1
000000082180.png,flip_v,angle_scan,1.0,1
000000082180.png,rotate_45_crop_50,angle_scan,0.75,0
000000082688.png,none,angle_scan,1.0,1
000000082688.png,rotate_112,angle_scan,0.875,0
000000082688.png,rotate_1,angle_scan,1.0,1
000000082688.png,rotate_129,angle_scan,0.75,0
000000082688.png,flip_h,angle_scan,1.0,1
000000082688.png,flip_v,angle_scan,1.0,1
000000082688.png,rotate_45_crop_50,angle_scan,0.78125,0
000000082696.png,none,angle_scan,1.0,1
000000082696.png,rotate_125,angle_scan,0.9375,0
000000082696.png,rotate_129,angle_scan,0.78125,0
000000082696.png,rotate_52,angle_scan,0.78125,0
000000082696.png,flip_h,angle_scan,1.0,1
000000082696.png,flip_v,angle_scan,1.0,1
000000082696.png,rotate_45_crop_50,angle_scan,0.71875,0
000000082715.png,none,angle_scan,1.0,1
000000082715.png,rotate_197,angle_scan,1.0,1
000000082715.png,rotate_246,angle_scan,0.9375,0
000000082715.png,rotate_323,angle_scan,0.9375,0
000000082715.png,flip_h,angle_scan,1.0,1
000000082715.png,flip_v,angle_scan,1.0,1
000000082715.png,rotate_45_crop_50,angle_scan,0.75,0
000000082765.png,none,angle_scan,1.0,1
000000082765.png,rotate_183,angle_scan,0.90625,0
000000082765.png,rotate_122,angle_scan,0.96875,0
000000082765.png,rotate_254,angle_scan,0.90625,0
000000082765.png,flip_h,angle_scan,1.0,1
000000082765.png,flip_v,angle_scan,1.0,1
000000082765.png,rotate_45_crop_50,angle_scan,0.78125,0
000000082807.png,none,angle_scan,1.0,1
000000082807.png,rotate_324,angle_scan,0.9375,0
000000082807.png,rotate_97,angle_scan,0.9375,0
000000082807.png,rotate_197,angle_scan,0.9375,0
000000082807.png,flip_h,angle_scan,1.0,1
000000082807.png,flip_v,angle_scan,1.0,1
000000082807.png,rotate_45_crop_50,angle_scan,0.78125,0
000000082812.png,none,angle_scan,1.0,1
000000082812.png,rotate_96,angle_scan,0.90625,0
000000082812.png,rotate_200,angle_scan,1.0,1
000000082812.png,rotate_123,angle_scan,0.9375,0
000000082812.png,flip_h,angle_scan,1.0,1
000000082812.png,flip_v,angle_scan,1.0,1
000000082812.png,rotate_45_crop_50,angle_scan,0.78125,0
000000082821.png,none,angle_scan,1.0,1
000000082821.png,rotate_348,angle_scan,0.84375,0
000000082821.png,rotate_258,angle_scan,0.9375,0
000000082821.png,rotate_147,angle_scan,0.875,0
000000082821.png,flip_h,angle_scan,1.0,1
000000082821.png,flip_v,angle_scan,1.0,1
000000082821.png,rotate_45_crop_50,angle_scan,0.78125,0
000000082846.png,none,angle_scan,1.0,1
000000082846.png,rotate_345,angle_scan,0.9375,0
000000082846.png,rotate_146,angle_scan,0.96875,0
000000082846.png,rotate_147,angle_scan,0.9375,0
000000082846.png,flip_h,angle_scan,1.0,1
000000082846.png,flip_v,angle_scan,1.0,1
000000082846.png,rotate_45_crop_50,angle_scan,0.75,0
000000082986.png,none,angle_scan,1.0,1
000000082986.png,rotate_127,angle_scan,0.9375,0
000000082986.png,rotate_38,angle_scan,0.9375,0
000000082986.png,rotate_337,angle_scan,0.9375,0
000000082986.png,flip_h,angle_scan,1.0,1
000000082986.png,flip_v,angle_scan,1.0,1
000000082986.png,rotate_45_crop_50,angle_scan,0.8125,0
000000083113.png,none,angle_scan,1.0,1
000000083113.png,rotate_150,angle_scan,0.78125,0
000000083113.png,rotate_297,angle_scan,0.96875,0
000000083113.png,rotate_98,angle_scan,1.0,1
000000083113.png,flip_h,angle_scan,1.0,1
000000083113.png,flip_v,angle_scan,1.0,1
000000083113.png,rotate_45_crop_50,angle_scan,0.78125,0
000000083172.png,none,angle_scan,1.0,1
000000083172.png,rotate_345,angle_scan,0.96875,0
000000083172.png,rotate_111,angle_scan,0.75,0
000000083172.png,rotate_59,angle_scan,1.0,1
000000083172.png,flip_h,angle_scan,1.0,1
000000083172.png,flip_v,angle_scan,1.0,1
000000083172.png,rotate_45_crop_50,angle_scan,0.78125,0
000000083531.png,none,angle_scan,1.0,1
000000083531.png,rotate_303,angle_scan,0.96875,0
000000083531.png,rotate_253,angle_scan,0.84375,0
000000083531.png,rotate_139,angle_scan,1.0,1
000000083531.png,flip_h,angle_scan,1.0,1
000000083531.png,flip_v,angle_scan,1.0,1
000000083531.png,rotate_45_crop_50,angle_scan,0.78125,0
000000083540.png,none,angle_scan,1.0,1
000000083540.png,rotate_159,angle_scan,0.96875,0
000000083540.png,rotate_8,angle_scan,0.78125,0
000000083540.png,rotate_232,angle_scan,0.78125,0
000000083540.png,flip_h,angle_scan,1.0,1
000000083540.png,flip_v,angle_scan,1.0,1
000000083540.png,rotate_45_crop_50,angle_scan,0.75,0
000000084031.png,none,angle_scan,1.0,1
000000084031.png,rotate_207,angle_scan,0.84375,0
000000084031.png,rotate_130,angle_scan,0.75,0
000000084031.png,rotate_151,angle_scan,0.78125,0
000000084031.png,flip_h,angle_scan,1.0,1
000000084031.png,flip_v,angle_scan,1.0,1
000000084031.png,rotate_45_crop_50,angle_scan,0.75,0
000000084170.png,none,angle_scan,1.0,1
000000084170.png,rotate_115,angle_scan,0.90625,0
000000084170.png,rotate_74,angle_scan,0.90625,0
000000084170.png,rotate_112,angle_scan,0.8125,0
000000084170.png,flip_h,angle_scan,1.0,1
000000084170.png,flip_v,angle_scan,1.0,1
000000084170.png,rotate_45_crop_50,angle_scan,0.8125,0
000000084241.png,none,angle_scan,1.0,1
000000084241.png,rotate_103,angle_scan,0.9375,0
000000084241.png,rotate_339,angle_scan,0.9375,0
000000084241.png,rotate_253,angle_scan,0.875,0
000000084241.png,flip_h,angle_scan,1.0,1
000000084241.png,flip_v,angle_scan,1.0,1
000000084241.png,rotate_45_crop_50,angle_scan,0.78125,0
000000084270.png,none,angle_scan,1.0,1
000000084270.png,rotate_337,angle_scan,0.9375,0
000000084270.png,rotate_193,angle_scan,0.90625,0
000000084270.png,rotate_309,angle_scan,0.8125,0
000000084270.png,flip_h,angle_scan,1.0,1
000000084270.png,flip_v,angle_scan,1.0,1
000000084270.png,rotate_45_crop_50,angle_scan,0.71875,0
000000084362.png,none,angle_scan,1.0,1
000000084362.png,rotate_168,angle_scan,0.90625,0
000000084362.png,rotate_160,angle_scan,1.0,1
000000084362.png,rotate_67,angle_scan,0.90625,0
000000084362.png,flip_h,angle_scan,1.0,1
000000084362.png,flip_v,angle_scan,1.0,1
000000084362.png,rotate_45_crop_50,angle_scan,0.75,0
000000084431.png,none,angle_scan,1.0,1
000000084431.png,rotate_276,angle_scan,0.90625,0
000000084431.png,rotate_303,angle_scan,0.9375,0
000000084431.png,rotate_134,angle_scan,0.84375,0
000000084431.png,flip_h,angle_scan,1.0,1
000000084431.png,flip_v,angle_scan,1.0,1
000000084431.png,rotate_45_crop_50,angle_scan,0.6875,0
000000084477.png,none,angle_scan,1.0,1
000000084477.png,rotate_127,angle_scan,0.875,0
000000084477.png,rotate_32,angle_scan,0.875,0
000000084477.png,rotate_175,angle_scan,0.84375,0
000000084477.png,flip_h,angle_scan,1.0,1
000000084477.png,flip_v,angle_scan,1.0,1
000000084477.png,rotate_45_crop_50,angle_scan,0.78125,0
000000084492.png,none,angle_scan,1.0,1
000000084492.png,rotate_237,angle_scan,0.9375,0
000000084492.png,rotate_157,angle_scan,0.9375,0
000000084492.png,rotate_37,angle_scan,0.9375,0
000000084492.png,flip_h,angle_scan,1.0,1
000000084492.png,flip_v,angle_scan,1.0,1
000000084492.png,rotate_45_crop_50,angle_scan,0.75,0
000000084650.png,none,angle_scan,1.0,1
000000084650.png,rotate_263,angle_scan,0.96875,0
000000084650.png,rotate_282,angle_scan,1.0,1
000000084650.png,rotate_26,angle_scan,0.96875,0
000000084650.png,flip_h,angle_scan,1.0,1
000000084650.png,flip_v,angle_scan,1.0,1
000000084650.png,rotate_45_crop_50,angle_scan,0.78125,0
000000084664.png,none,angle_scan,1.0,1
000000084664.png,rotate_96,angle_scan,0.90625,0
000000084664.png,rotate_283,angle_scan,0.9375,0
000000084664.png,rotate_316,angle_scan,0.90625,0
000000084664.png,flip_h,angle_scan,1.0,1
000000084664.png,flip_v,angle_scan,1.0,1
000000084664.png,rotate_45_crop_50,angle_scan,0.78125,0
000000084674.png,none,angle_scan,1.0,1
000000084674.png,rotate_3,angle_scan,0.875,0
000000084674.png,rotate_34,angle_scan,0.875,0
000000084674.png,rotate_191,angle_scan,0.84375,0
000000084674.png,flip_h,angle_scan,1.0,1
000000084674.png,flip_v,angle_scan,1.0,1
000000084674.png,rotate_45_crop_50,angle_scan,0.75,0
000000084752.png,none,angle_scan,1.0,1
000000084752.png,rotate_171,angle_scan,0.8125,0
000000084752.png,rotate_219,angle_scan,0.96875,0
000000084752.png,rotate_157,angle_scan,0.9375,0
000000084752.png,flip_h,angle_scan,1.0,1
000000084752.png,flip_v,angle_scan,1.0,1
000000084752.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085089.png,none,angle_scan,1.0,1
000000085089.png,rotate_98,angle_scan,0.9375,0
000000085089.png,rotate_232,angle_scan,0.8125,0
000000085089.png,rotate_36,angle_scan,0.9375,0
000000085089.png,flip_h,angle_scan,1.0,1
000000085089.png,flip_v,angle_scan,1.0,1
000000085089.png,rotate_45_crop_50,angle_scan,0.75,0
000000085157.png,none,angle_scan,1.0,1
000000085157.png,rotate_180,angle_scan,1.0,1
000000085157.png,rotate_94,angle_scan,0.9375,0
000000085157.png,rotate_98,angle_scan,1.0,1
000000085157.png,flip_h,angle_scan,1.0,1
000000085157.png,flip_v,angle_scan,1.0,1
000000085157.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085195.png,none,angle_scan,1.0,1
000000085195.png,rotate_252,angle_scan,0.8125,0
000000085195.png,rotate_160,angle_scan,1.0,1
000000085195.png,rotate_255,angle_scan,0.96875,0
000000085195.png,flip_h,angle_scan,1.0,1
000000085195.png,flip_v,angle_scan,1.0,1
000000085195.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085329.png,none,angle_scan,1.0,1
000000085329.png,rotate_280,angle_scan,1.0,1
000000085329.png,rotate_222,angle_scan,1.0,1
000000085329.png,rotate_53,angle_scan,0.84375,0
000000085329.png,flip_h,angle_scan,1.0,1
000000085329.png,flip_v,angle_scan,1.0,1
000000085329.png,rotate_45_crop_50,angle_scan,0.84375,0
000000085376.png,none,angle_scan,1.0,1
000000085376.png,rotate_173,angle_scan,0.8125,0
000000085376.png,rotate_279,angle_scan,0.96875,0
000000085376.png,rotate_113,angle_scan,0.90625,0
000000085376.png,flip_h,angle_scan,1.0,1
000000085376.png,flip_v,angle_scan,1.0,1
000000085376.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085478.png,none,angle_scan,1.0,1
000000085478.png,rotate_341,angle_scan,1.0,1
000000085478.png,rotate_150,angle_scan,0.71875,0
000000085478.png,rotate_126,angle_scan,0.96875,0
000000085478.png,flip_h,angle_scan,1.0,1
000000085478.png,flip_v,angle_scan,1.0,1
000000085478.png,rotate_45_crop_50,angle_scan,0.71875,0
000000085576.png,none,angle_scan,1.0,1
000000085576.png,rotate_272,angle_scan,0.8125,0
000000085576.png,rotate_103,angle_scan,0.9375,0
000000085576.png,rotate_298,angle_scan,0.9375,0
000000085576.png,flip_h,angle_scan,1.0,1
000000085576.png,flip_v,angle_scan,1.0,1
000000085576.png,rotate_45_crop_50,angle_scan,0.71875,0
000000085665.png,none,angle_scan,1.0,1
000000085665.png,rotate_169,angle_scan,0.8125,0
000000085665.png,rotate_246,angle_scan,0.96875,0
000000085665.png,rotate_25,angle_scan,0.9375,0
000000085665.png,flip_h,angle_scan,1.0,1
000000085665.png,flip_v,angle_scan,1.0,1
000000085665.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085682.png,none,angle_scan,1.0,1
000000085682.png,rotate_12,angle_scan,0.875,0
000000085682.png,rotate_315,angle_scan,0.9375,0
000000085682.png,rotate_312,angle_scan,0.875,0
000000085682.png,flip_h,angle_scan,1.0,1
000000085682.png,flip_v,angle_scan,1.0,1
000000085682.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085772.png,none,angle_scan,1.0,1
000000085772.png,rotate_19,angle_scan,1.0,1
000000085772.png,rotate_320,angle_scan,1.0,1
000000085772.png,rotate_263,angle_scan,0.9375,0
000000085772.png,flip_h,angle_scan,1.0,1
000000085772.png,flip_v,angle_scan,1.0,1
000000085772.png,rotate_45_crop_50,angle_scan,0.75,0
000000085823.png,none,angle_scan,1.0,1
000000085823.png,rotate_142,angle_scan,0.9375,0
000000085823.png,rotate_91,angle_scan,0.84375,0
000000085823.png,rotate_353,angle_scan,0.8125,0
000000085823.png,flip_h,angle_scan,1.0,1
000000085823.png,flip_v,angle_scan,1.0,1
000000085823.png,rotate_45_crop_50,angle_scan,0.78125,0
000000085911.png,none,angle_scan,1.0,1
000000085911.png,rotate_214,angle_scan,0.90625,0
000000085911.png,rotate_341,angle_scan,1.0,1
000000085911.png,rotate_50,angle_scan,0.75,0
000000085911.png,flip_h,angle_scan,1.0,1
000000085911.png,flip_v,angle_scan,1.0,1
000000085911.png,rotate_45_crop_50,angle_scan,0.75,0
000000086220.png,none,angle_scan,1.0,1
000000086220.png,rotate_62,angle_scan,0.9375,0
000000086220.png,rotate_189,angle_scan,0.8125,0
000000086220.png,rotate_124,angle_scan,0.90625,0
000000086220.png,flip_h,angle_scan,1.0,1
000000086220.png,flip_v,angle_scan,1.0,1
000000086220.png,rotate_45_crop_50,angle_scan,0.8125,0
000000086483.png,none,angle_scan,1.0,1
000000086483.png,rotate_57,angle_scan,0.9375,0
000000086483.png,rotate_341,angle_scan,1.0,1
000000086483.png,rotate_304,angle_scan,0.96875,0
000000086483.png,flip_h,angle_scan,1.0,1
000000086483.png,flip_v,angle_scan,1.0,1
000000086483.png,rotate_45_crop_50,angle_scan,0.75,0
000000086582.png,none,angle_scan,1.0,1
000000086582.png,rotate_325,angle_scan,0.875,0
000000086582.png,rotate_270,angle_scan,0.8125,0
000000086582.png,rotate_53,angle_scan,0.90625,0
000000086582.png,flip_h,angle_scan,1.0,1
000000086582.png,flip_v,angle_scan,1.0,1
000000086582.png,rotate_45_crop_50,angle_scan,0.78125,0
000000086755.png,none,angle_scan,1.0,1
000000086755.png,rotate_52,angle_scan,0.875,0
000000086755.png,rotate_59,angle_scan,0.96875,0
000000086755.png,rotate_107,angle_scan,0.875,0
000000086755.png,flip_h,angle_scan,1.0,1
000000086755.png,flip_v,angle_scan,1.0,1
000000086755.png,rotate_45_crop_50,angle_scan,0.78125,0
000000086956.png,none,angle_scan,1.0,1
000000086956.png,rotate_261,angle_scan,0.96875,0
000000086956.png,rotate_349,angle_scan,0.75,0
000000086956.png,rotate_46,angle_scan,0.90625,0
000000086956.png,flip_h,angle_scan,1.0,1
000000086956.png,flip_v,angle_scan,1.0,1
000000086956.png,rotate_45_crop_50,angle_scan,0.75,0
000000087038.png,none,angle_scan,1.0,1
000000087038.png,rotate_307,angle_scan,0.9375,0
000000087038.png,rotate_143,angle_scan,0.9375,0
000000087038.png,rotate_268,angle_scan,0.90625,0
000000087038.png,flip_h,angle_scan,1.0,1
000000087038.png,flip_v,angle_scan,1.0,1
000000087038.png,rotate_45_crop_50,angle_scan,0.8125,0
000000087144.png,none,angle_scan,1.0,1
000000087144.png,rotate_144,angle_scan,0.90625,0
000000087144.png,rotate_119,angle_scan,0.96875,0
000000087144.png,rotate_318,angle_scan,0.96875,0
000000087144.png,flip_h,angle_scan,1.0,1
000000087144.png,flip_v,angle_scan,1.0,1
000000087144.png,rotate_45_crop_50,angle_scan,0.78125,0
000000087244.png,none,angle_scan,1.0,1
000000087244.png,rotate_345,angle_scan,0.96875,0
000000087244.png,rotate_228,angle_scan,0.875,0
000000087244.png,rotate_116,angle_scan,0.9375,0
000000087244.png,flip_h,angle_scan,1.0,1
000000087244.png,flip_v,angle_scan,1.0,1
000000087244.png,rotate_45_crop_50,angle_scan,0.84375,0
000000087470.png,none,angle_scan,1.0,1
000000087470.png,rotate_126,angle_scan,0.96875,0
000000087470.png,rotate_128,angle_scan,0.84375,0
000000087470.png,rotate_57,angle_scan,0.9375,0
000000087470.png,flip_h,angle_scan,1.0,1
000000087470.png,flip_v,angle_scan,1.0,1
000000087470.png,rotate_45_crop_50,angle_scan,0.78125,0
