image,attack,mode,bit_accuracy,message_success
000000426241.png,flip_h,B_ms,0.625000,0
000000426241.png,flip_h,C_ms_geo,0.625000,0
000000426241.png,flip_h,D_ecc,0.875000,0
000000426241.png,flip_h,E_ms_ecc,0.875000,0
000000426241.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426253.png,none,A_base,1.000000,1
000000426253.png,none,B_ms,1.000000,1
000000426253.png,none,C_ms_geo,1.000000,1
000000426253.png,none,D_ecc,1.000000,1
000000426253.png,none,E_ms_ecc,1.000000,1
000000426253.png,none,F_ms_ecc_geo,1.000000,1
000000426253.png,center_crop_0.5,A_base,0.500000,0
000000426253.png,center_crop_0.5,B_ms,0.500000,0
000000426253.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426253.png,center_crop_0.5,D_ecc,0.750000,0
000000426253.png,center_crop_0.5,E_ms_ecc,0.750000,0
000000426253.png,center_crop_0.5,F_ms_ecc_geo,0.750000,0
000000426253.png,random_crop_0.5,A_base,0.375000,0
000000426253.png,random_crop_0.5,B_ms,0.375000,0
000000426253.png,random_crop_0.5,C_ms_geo,0.375000,0
000000426253.png,random_crop_0.5,D_ecc,0.625000,0
000000426253.png,random_crop_0.5,E_ms_ecc,0.625000,0
000000426253.png,random_crop_0.5,F_ms_ecc_geo,0.625000,0
000000426253.png,jpeg_q30,A_base,1.000000,1
000000426253.png,jpeg_q30,B_ms,1.000000,1
000000426253.png,jpeg_q30,C_ms_geo,1.000000,1
000000426253.png,jpeg_q30,D_ecc,1.000000,1
000000426253.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426253.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426253.png,resize_0.25,A_base,0.875000,0
000000426253.png,resize_0.25,B_ms,0.875000,0
000000426253.png,resize_0.25,C_ms_geo,0.875000,0
000000426253.png,resize_0.25,D_ecc,0.875000,0
000000426253.png,resize_0.25,E_ms_ecc,0.875000,0
000000426253.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426253.png,rotate_73,A_base,0.406250,0
000000426253.png,rotate_73,B_ms,0.406250,0
000000426253.png,rotate_73,C_ms_geo,0.937500,0
000000426253.png,rotate_73,D_ecc,1.000000,1
000000426253.png,rotate_73,E_ms_ecc,1.000000,1
000000426253.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426253.png,flip_h,A_base,0.781250,0
000000426253.png,flip_h,B_ms,0.781250,0
000000426253.png,flip_h,C_ms_geo,0.781250,0
000000426253.png,flip_h,D_ecc,1.000000,1
000000426253.png,flip_h,E_ms_ecc,1.000000,1
000000426253.png,flip_h,F_ms_ecc_geo,1.000000,1
000000426268.png,none,A_base,1.000000,1
000000426268.png,none,B_ms,0.718750,0
000000426268.png,none,C_ms_geo,0.718750,0
000000426268.png,none,D_ecc,1.000000,1
000000426268.png,none,E_ms_ecc,1.000000,1
000000426268.png,none,F_ms_ecc_geo,1.000000,1
000000426268.png,center_crop_0.5,A_base,0.500000,0
000000426268.png,center_crop_0.5,B_ms,0.500000,0
000000426268.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426268.png,center_crop_0.5,D_ecc,0.875000,0
000000426268.png,center_crop_0.5,E_ms_ecc,0.875000,0
000000426268.png,center_crop_0.5,F_ms_ecc_geo,0.875000,0
000000426268.png,random_crop_0.5,A_base,0.531250,0
000000426268.png,random_crop_0.5,B_ms,0.531250,0
000000426268.png,random_crop_0.5,C_ms_geo,0.531250,0
000000426268.png,random_crop_0.5,D_ecc,1.000000,1
000000426268.png,random_crop_0.5,E_ms_ecc,0.750000,0
000000426268.png,random_crop_0.5,F_ms_ecc_geo,0.750000,0
000000426268.png,jpeg_q30,A_base,1.000000,1
000000426268.png,jpeg_q30,B_ms,1.000000,1
000000426268.png,jpeg_q30,C_ms_geo,1.000000,1
000000426268.png,jpeg_q30,D_ecc,1.000000,1
000000426268.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426268.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426268.png,resize_0.25,A_base,0.968750,0
000000426268.png,resize_0.25,B_ms,0.968750,0
000000426268.png,resize_0.25,C_ms_geo,0.968750,0
000000426268.png,resize_0.25,D_ecc,0.875000,0
000000426268.png,resize_0.25,E_ms_ecc,0.875000,0
000000426268.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426268.png,rotate_73,A_base,0.468750,0
000000426268.png,rotate_73,B_ms,0.468750,0
000000426268.png,rotate_73,C_ms_geo,0.843750,0
000000426268.png,rotate_73,D_ecc,1.000000,1
000000426268.png,rotate_73,E_ms_ecc,1.000000,1
000000426268.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426268.png,flip_h,A_base,0.687500,0
000000426268.png,flip_h,B_ms,0.687500,0
000000426268.png,flip_h,C_ms_geo,0.687500,0
000000426268.png,flip_h,D_ecc,0.875000,0
000000426268.png,flip_h,E_ms_ecc,0.875000,0
000000426268.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426297.png,none,A_base,1.000000,1
000000426297.png,none,B_ms,0.687500,0
000000426297.png,none,C_ms_geo,0.687500,0
000000426297.png,none,D_ecc,1.000000,1
000000426297.png,none,E_ms_ecc,1.000000,1
000000426297.png,none,F_ms_ecc_geo,1.000000,1
000000426297.png,center_crop_0.5,A_base,0.500000,0
000000426297.png,center_crop_0.5,B_ms,0.500000,0
000000426297.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426297.png,center_crop_0.5,D_ecc,1.000000,1
000000426297.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000426297.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426297.png,random_crop_0.5,A_base,0.593750,0
000000426297.png,random_crop_0.5,B_ms,0.593750,0
000000426297.png,random_crop_0.5,C_ms_geo,0.593750,0
000000426297.png,random_crop_0.5,D_ecc,1.000000,1
000000426297.png,random_crop_0.5,E_ms_ecc,0.375000,0
000000426297.png,random_crop_0.5,F_ms_ecc_geo,0.375000,0
000000426297.png,jpeg_q30,A_base,1.000000,1
000000426297.png,jpeg_q30,B_ms,0.687500,0
000000426297.png,jpeg_q30,C_ms_geo,0.687500,0
000000426297.png,jpeg_q30,D_ecc,1.000000,1
000000426297.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426297.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426297.png,resize_0.25,A_base,0.968750,0
000000426297.png,resize_0.25,B_ms,0.718750,0
000000426297.png,resize_0.25,C_ms_geo,0.718750,0
000000426297.png,resize_0.25,D_ecc,0.875000,0
000000426297.png,resize_0.25,E_ms_ecc,0.875000,0
000000426297.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426297.png,rotate_73,A_base,0.437500,0
000000426297.png,rotate_73,B_ms,0.437500,0
000000426297.png,rotate_73,C_ms_geo,0.906250,0
000000426297.png,rotate_73,D_ecc,1.000000,1
000000426297.png,rotate_73,E_ms_ecc,1.000000,1
000000426297.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426297.png,flip_h,A_base,0.625000,0
000000426297.png,flip_h,B_ms,0.625000,0
000000426297.png,flip_h,C_ms_geo,0.625000,0
000000426297.png,flip_h,D_ecc,0.875000,0
000000426297.png,flip_h,E_ms_ecc,0.875000,0
000000426297.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426329.png,none,A_base,1.000000,1
000000426329.png,none,B_ms,1.000000,1
000000426329.png,none,C_ms_geo,1.000000,1
000000426329.png,none,D_ecc,1.000000,1
000000426329.png,none,E_ms_ecc,1.000000,1
000000426329.png,none,F_ms_ecc_geo,1.000000,1
000000426329.png,center_crop_0.5,A_base,0.500000,0
000000426329.png,center_crop_0.5,B_ms,0.500000,0
000000426329.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426329.png,center_crop_0.5,D_ecc,1.000000,1
000000426329.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000426329.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426329.png,random_crop_0.5,A_base,0.468750,0
000000426329.png,random_crop_0.5,B_ms,0.750000,0
000000426329.png,random_crop_0.5,C_ms_geo,0.750000,0
000000426329.png,random_crop_0.5,D_ecc,0.875000,0
000000426329.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000426329.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000426329.png,jpeg_q30,A_base,1.000000,1
000000426329.png,jpeg_q30,B_ms,1.000000,1
000000426329.png,jpeg_q30,C_ms_geo,1.000000,1
000000426329.png,jpeg_q30,D_ecc,1.000000,1
000000426329.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426329.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426329.png,resize_0.25,A_base,0.937500,0
000000426329.png,resize_0.25,B_ms,0.937500,0
000000426329.png,resize_0.25,C_ms_geo,0.937500,0
000000426329.png,resize_0.25,D_ecc,0.875000,0
000000426329.png,resize_0.25,E_ms_ecc,0.875000,0
000000426329.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426329.png,rotate_73,A_base,0.406250,0
000000426329.png,rotate_73,B_ms,0.500000,0
000000426329.png,rotate_73,C_ms_geo,0.843750,0
000000426329.png,rotate_73,D_ecc,1.000000,1
000000426329.png,rotate_73,E_ms_ecc,1.000000,1
000000426329.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426329.png,flip_h,A_base,0.625000,0
000000426329.png,flip_h,B_ms,0.625000,0
000000426329.png,flip_h,C_ms_geo,0.625000,0
000000426329.png,flip_h,D_ecc,0.875000,0
000000426329.png,flip_h,E_ms_ecc,0.875000,0
000000426329.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426372.png,none,A_base,1.000000,1
000000426372.png,none,B_ms,0.781250,0
000000426372.png,none,C_ms_geo,0.781250,0
000000426372.png,none,D_ecc,1.000000,1
000000426372.png,none,E_ms_ecc,1.000000,1
000000426372.png,none,F_ms_ecc_geo,1.000000,1
000000426372.png,center_crop_0.5,A_base,0.500000,0
000000426372.png,center_crop_0.5,B_ms,0.500000,0
000000426372.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426372.png,center_crop_0.5,D_ecc,0.875000,0
000000426372.png,center_crop_0.5,E_ms_ecc,0.875000,0
000000426372.png,center_crop_0.5,F_ms_ecc_geo,0.875000,0
000000426372.png,random_crop_0.5,A_base,0.531250,0
000000426372.png,random_crop_0.5,B_ms,0.812500,0
000000426372.png,random_crop_0.5,C_ms_geo,0.812500,0
000000426372.png,random_crop_0.5,D_ecc,1.000000,1
000000426372.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000426372.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426372.png,jpeg_q30,A_base,1.000000,1
000000426372.png,jpeg_q30,B_ms,0.656250,0
000000426372.png,jpeg_q30,C_ms_geo,0.656250,0
000000426372.png,jpeg_q30,D_ecc,1.000000,1
000000426372.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426372.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426372.png,resize_0.25,A_base,0.906250,0
000000426372.png,resize_0.25,B_ms,0.906250,0
000000426372.png,resize_0.25,C_ms_geo,0.906250,0
000000426372.png,resize_0.25,D_ecc,0.875000,0
000000426372.png,resize_0.25,E_ms_ecc,0.875000,0
000000426372.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426372.png,rotate_73,A_base,0.406250,0
000000426372.png,rotate_73,B_ms,0.406250,0
000000426372.png,rotate_73,C_ms_geo,0.812500,0
000000426372.png,rotate_73,D_ecc,1.000000,1
000000426372.png,rotate_73,E_ms_ecc,1.000000,1
000000426372.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426372.png,flip_h,A_base,0.625000,0
000000426372.png,flip_h,B_ms,0.625000,0
000000426372.png,flip_h,C_ms_geo,0.625000,0
000000426372.png,flip_h,D_ecc,0.875000,0
000000426372.png,flip_h,E_ms_ecc,0.875000,0
000000426372.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426376.png,none,A_base,1.000000,1
000000426376.png,none,B_ms,1.000000,1
000000426376.png,none,C_ms_geo,1.000000,1
000000426376.png,none,D_ecc,1.000000,1
000000426376.png,none,E_ms_ecc,1.000000,1
000000426376.png,none,F_ms_ecc_geo,1.000000,1
000000426376.png,center_crop_0.5,A_base,0.500000,0
000000426376.png,center_crop_0.5,B_ms,0.500000,0
000000426376.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426376.png,center_crop_0.5,D_ecc,1.000000,1
000000426376.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000426376.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426376.png,random_crop_0.5,A_base,0.437500,0
000000426376.png,random_crop_0.5,B_ms,0.437500,0
000000426376.png,random_crop_0.5,C_ms_geo,0.437500,0
000000426376.png,random_crop_0.5,D_ecc,1.000000,1
000000426376.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000426376.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426376.png,jpeg_q30,A_base,1.000000,1
000000426376.png,jpeg_q30,B_ms,1.000000,1
000000426376.png,jpeg_q30,C_ms_geo,1.000000,1
000000426376.png,jpeg_q30,D_ecc,1.000000,1
000000426376.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426376.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426376.png,resize_0.25,A_base,0.937500,0
000000426376.png,resize_0.25,B_ms,0.937500,0
000000426376.png,resize_0.25,C_ms_geo,0.937500,0
000000426376.png,resize_0.25,D_ecc,0.875000,0
000000426376.png,resize_0.25,E_ms_ecc,0.875000,0
000000426376.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426376.png,rotate_73,A_base,0.406250,0
000000426376.png,rotate_73,B_ms,0.406250,0
000000426376.png,rotate_73,C_ms_geo,0.875000,0
000000426376.png,rotate_73,D_ecc,1.000000,1
000000426376.png,rotate_73,E_ms_ecc,1.000000,1
000000426376.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426376.png,flip_h,A_base,0.593750,0
000000426376.png,flip_h,B_ms,0.593750,0
000000426376.png,flip_h,C_ms_geo,0.593750,0
000000426376.png,flip_h,D_ecc,0.875000,0
000000426376.png,flip_h,E_ms_ecc,0.875000,0
000000426376.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426795.png,none,A_base,0.968750,0
000000426795.png,none,B_ms,0.968750,0
000000426795.png,none,C_ms_geo,0.968750,0
000000426795.png,none,D_ecc,1.000000,1
000000426795.png,none,E_ms_ecc,1.000000,1
000000426795.png,none,F_ms_ecc_geo,1.000000,1
000000426795.png,center_crop_0.5,A_base,0.500000,0
000000426795.png,center_crop_0.5,B_ms,1.000000,1
000000426795.png,center_crop_0.5,C_ms_geo,1.000000,1
000000426795.png,center_crop_0.5,D_ecc,1.000000,1
000000426795.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000426795.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426795.png,random_crop_0.5,A_base,0.500000,0
000000426795.png,random_crop_0.5,B_ms,0.500000,0
000000426795.png,random_crop_0.5,C_ms_geo,0.500000,0
000000426795.png,random_crop_0.5,D_ecc,0.875000,0
000000426795.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000426795.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000426795.png,jpeg_q30,A_base,1.000000,1
000000426795.png,jpeg_q30,B_ms,1.000000,1
000000426795.png,jpeg_q30,C_ms_geo,1.000000,1
000000426795.png,jpeg_q30,D_ecc,1.000000,1
000000426795.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426795.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426795.png,resize_0.25,A_base,0.906250,0
000000426795.png,resize_0.25,B_ms,0.906250,0
000000426795.png,resize_0.25,C_ms_geo,0.906250,0
000000426795.png,resize_0.25,D_ecc,0.750000,0
000000426795.png,resize_0.25,E_ms_ecc,0.750000,0
000000426795.png,resize_0.25,F_ms_ecc_geo,0.750000,0
000000426795.png,rotate_73,A_base,0.406250,0
000000426795.png,rotate_73,B_ms,0.500000,0
000000426795.png,rotate_73,C_ms_geo,0.812500,0
000000426795.png,rotate_73,D_ecc,1.000000,1
000000426795.png,rotate_73,E_ms_ecc,1.000000,1
000000426795.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426795.png,flip_h,A_base,0.593750,0
000000426795.png,flip_h,B_ms,0.593750,0
000000426795.png,flip_h,C_ms_geo,0.593750,0
000000426795.png,flip_h,D_ecc,0.875000,0
000000426795.png,flip_h,E_ms_ecc,0.875000,0
000000426795.png,flip_h,F_ms_ecc_geo,0.875000,0
000000426836.png,none,A_base,1.000000,1
000000426836.png,none,B_ms,0.687500,0
000000426836.png,none,C_ms_geo,0.687500,0
000000426836.png,none,D_ecc,1.000000,1
000000426836.png,none,E_ms_ecc,1.000000,1
000000426836.png,none,F_ms_ecc_geo,1.000000,1
000000426836.png,center_crop_0.5,A_base,0.500000,0
000000426836.png,center_crop_0.5,B_ms,0.500000,0
000000426836.png,center_crop_0.5,C_ms_geo,0.500000,0
000000426836.png,center_crop_0.5,D_ecc,1.000000,1
000000426836.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000426836.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426836.png,random_crop_0.5,A_base,0.406250,0
000000426836.png,random_crop_0.5,B_ms,0.406250,0
000000426836.png,random_crop_0.5,C_ms_geo,0.406250,0
000000426836.png,random_crop_0.5,D_ecc,1.000000,1
000000426836.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000426836.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000426836.png,jpeg_q30,A_base,1.000000,1
000000426836.png,jpeg_q30,B_ms,1.000000,1
000000426836.png,jpeg_q30,C_ms_geo,1.000000,1
000000426836.png,jpeg_q30,D_ecc,1.000000,1
000000426836.png,jpeg_q30,E_ms_ecc,1.000000,1
000000426836.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000426836.png,resize_0.25,A_base,0.906250,0
000000426836.png,resize_0.25,B_ms,0.906250,0
000000426836.png,resize_0.25,C_ms_geo,0.906250,0
000000426836.png,resize_0.25,D_ecc,0.875000,0
000000426836.png,resize_0.25,E_ms_ecc,0.875000,0
000000426836.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000426836.png,rotate_73,A_base,0.437500,0
000000426836.png,rotate_73,B_ms,0.500000,0
000000426836.png,rotate_73,C_ms_geo,0.875000,0
000000426836.png,rotate_73,D_ecc,1.000000,1
000000426836.png,rotate_73,E_ms_ecc,1.000000,1
000000426836.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000426836.png,flip_h,A_base,0.593750,0
000000426836.png,flip_h,B_ms,0.593750,0
000000426836.png,flip_h,C_ms_geo,0.593750,0
000000426836.png,flip_h,D_ecc,0.875000,0
000000426836.png,flip_h,E_ms_ecc,0.875000,0
000000426836.png,flip_h,F_ms_ecc_geo,0.875000,0
000000427034.png,none,A_base,1.000000,1
000000427034.png,none,B_ms,1.000000,1
000000427034.png,none,C_ms_geo,1.000000,1
000000427034.png,none,D_ecc,1.000000,1
000000427034.png,none,E_ms_ecc,1.000000,1
000000427034.png,none,F_ms_ecc_geo,1.000000,1
000000427034.png,center_crop_0.5,A_base,0.500000,0
000000427034.png,center_crop_0.5,B_ms,0.500000,0
000000427034.png,center_crop_0.5,C_ms_geo,0.500000,0
000000427034.png,center_crop_0.5,D_ecc,1.000000,1
000000427034.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000427034.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000427034.png,random_crop_0.5,A_base,0.593750,0
000000427034.png,random_crop_0.5,B_ms,0.656250,0
000000427034.png,random_crop_0.5,C_ms_geo,0.656250,0
000000427034.png,random_crop_0.5,D_ecc,1.000000,1
000000427034.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000427034.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000427034.png,jpeg_q30,A_base,1.000000,1
000000427034.png,jpeg_q30,B_ms,0.593750,0
000000427034.png,jpeg_q30,C_ms_geo,0.593750,0
000000427034.png,jpeg_q30,D_ecc,1.000000,1
000000427034.png,jpeg_q30,E_ms_ecc,1.000000,1
000000427034.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000427034.png,resize_0.25,A_base,0.906250,0
000000427034.png,resize_0.25,B_ms,0.906250,0
000000427034.png,resize_0.25,C_ms_geo,0.906250,0
000000427034.png,resize_0.25,D_ecc,0.875000,0
000000427034.png,resize_0.25,E_ms_ecc,0.875000,0
000000427034.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000427034.png,rotate_73,A_base,0.406250,0
000000427034.png,rotate_73,B_ms,0.500000,0
000000427034.png,rotate_73,C_ms_geo,0.875000,0
000000427034.png,rotate_73,D_ecc,1.000000,1
000000427034.png,rotate_73,E_ms_ecc,1.000000,1
000000427034.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000427034.png,flip_h,A_base,0.625000,0
000000427034.png,flip_h,B_ms,0.625000,0
000000427034.png,flip_h,C_ms_geo,0.625000,0
000000427034.png,flip_h,D_ecc,0.750000,0
000000427034.png,flip_h,E_ms_ecc,0.750000,0
000000427034.png,flip_h,F_ms_ecc_geo,0.750000,0
000000427055.png,none,A_base,1.000000,1
000000427055.png,none,B_ms,0.812500,0
000000427055.png,none,C_ms_geo,0.812500,0
000000427055.png,none,D_ecc,1.000000,1
000000427055.png,none,E_ms_ecc,1.000000,1
000000427055.png,none,F_ms_ecc_geo,1.000000,1
000000427055.png,center_crop_0.5,A_base,0.500000,0
000000427055.png,center_crop_0.5,B_ms,0.500000,0
000000427055.png,center_crop_0.5,C_ms_geo,0.500000,0
000000427055.png,center_crop_0.5,D_ecc,1.000000,1
000000427055.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000427055.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000427055.png,random_crop_0.5,A_base,0.531250,0
000000427055.png,random_crop_0.5,B_ms,0.531250,0
000000427055.png,random_crop_0.5,C_ms_geo,0.531250,0
000000427055.png,random_crop_0.5,D_ecc,0.375000,0
000000427055.png,random_crop_0.5,E_ms_ecc,0.875000,0
000000427055.png,random_crop_0.5,F_ms_ecc_geo,0.875000,0
000000427055.png,jpeg_q30,A_base,1.000000,1
000000427055.png,jpeg_q30,B_ms,0.593750,0
000000427055.png,jpeg_q30,C_ms_geo,0.593750,0
000000427055.png,jpeg_q30,D_ecc,1.000000,1
000000427055.png,jpeg_q30,E_ms_ecc,1.000000,1
000000427055.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000427055.png,resize_0.25,A_base,0.937500,0
000000427055.png,resize_0.25,B_ms,0.937500,0
000000427055.png,resize_0.25,C_ms_geo,0.937500,0
000000427055.png,resize_0.25,D_ecc,1.000000,1
000000427055.png,resize_0.25,E_ms_ecc,1.000000,1
000000427055.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000427055.png,rotate_73,A_base,0.468750,0
000000427055.png,rotate_73,B_ms,0.500000,0
000000427055.png,rotate_73,C_ms_geo,0.906250,0
000000427055.png,rotate_73,D_ecc,1.000000,1
000000427055.png,rotate_73,E_ms_ecc,1.000000,1
000000427055.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000427055.png,flip_h,A_base,0.656250,0
000000427055.png,flip_h,B_ms,0.656250,0
000000427055.png,flip_h,C_ms_geo,0.656250,0
000000427055.png,flip_h,D_ecc,0.875000,0
000000427055.png,flip_h,E_ms_ecc,0.875000,0
000000427055.png,flip_h,F_ms_ecc_geo,0.875000,0
000000427077.png,none,A_base,1.000000,1
000000427077.png,none,B_ms,0.593750,0
000000427077.png,none,C_ms_geo,0.593750,0
000000427077.png,none,D_ecc,1.000000,1
000000427077.png,none,E_ms_ecc,1.000000,1
000000427077.png,none,F_ms_ecc_geo,1.000000,1
000000427077.png,center_crop_0.5,A_base,0.500000,0
000000427077.png,center_crop_0.5,B_ms,0.500000,0
000000427077.png,center_crop_0.5,C_ms_geo,0.500000,0
000000427077.png,center_crop_0.5,D_ecc,1.000000,1
000000427077.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000427077.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000427077.png,random_crop_0.5,A_base,0.593750,0
000000427077.png,random_crop_0.5,B_ms,0.593750,0
000000427077.png,random_crop_0.5,C_ms_geo,0.593750,0
000000427077.png,random_crop_0.5,D_ecc,1.000000,1
000000427077.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000427077.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000427077.png,jpeg_q30,A_base,1.000000,1
000000427077.png,jpeg_q30,B_ms,0.625000,0
000000427077.png,jpeg_q30,C_ms_geo,0.625000,0
000000427077.png,jpeg_q30,D_ecc,1.000000,1
000000427077.png,jpeg_q30,E_ms_ecc,1.000000,1
000000427077.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000427077.png,resize_0.25,A_base,0.968750,0
000000427077.png,resize_0.25,B_ms,0.968750,0
000000427077.png,resize_0.25,C_ms_geo,0.968750,0
000000427077.png,resize_0.25,D_ecc,0.875000,0
000000427077.png,resize_0.25,E_ms_ecc,0.875000,0
000000427077.png,resize_0.25,F_ms_ecc_geo,0.875000,0
000000427077.png,rotate_73,A_base,0.406250,0
000000427077.png,rotate_73,B_ms,0.500000,0
000000427077.png,rotate_73,C_ms_geo,0.781250,0
000000427077.png,rotate_73,D_ecc,1.000000,1
000000427077.png,rotate_73,E_ms_ecc,1.000000,1
000000427077.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000427077.png,flip_h,A_base,0.625000,0
000000427077.png,flip_h,B_ms,0.625000,0
