image,attack,method,bit_accuracy,message_success
000000099242.png,rotate_317,angle_scan,0.937500,0
000000099242.png,rotate_235,angle_scan,0.937500,0
000000099242.png,rotate_333,angle_scan,0.906250,0
000000099242.png,flip_h,angle_scan,1.000000,1
000000099242.png,flip_v,angle_scan,1.000000,1
000000099242.png,rotate_45_crop_50,angle_scan,0.781250,0
000000099428.png,none,angle_scan,1.000000,1
000000099428.png,rotate_75,angle_scan,0.968750,0
000000099428.png,rotate_34,angle_scan,0.906250,0
000000099428.png,rotate_0,angle_scan,1.000000,1
000000099428.png,flip_h,angle_scan,1.000000,1
000000099428.png,flip_v,angle_scan,1.000000,1
000000099428.png,rotate_45_crop_50,angle_scan,0.781250,0
000000099810.png,none,angle_scan,1.000000,1
000000099810.png,rotate_59,angle_scan,1.000000,1
000000099810.png,rotate_319,angle_scan,1.000000,1
000000099810.png,rotate_348,angle_scan,0.781250,0
000000099810.png,flip_h,angle_scan,1.000000,1
000000099810.png,flip_v,angle_scan,1.000000,1
000000099810.png,rotate_45_crop_50,angle_scan,0.750000,0
000000100238.png,none,angle_scan,1.000000,1
000000100238.png,rotate_228,angle_scan,0.781250,0
000000100238.png,rotate_269,angle_scan,0.812500,0
000000100238.png,rotate_315,angle_scan,0.906250,0
000000100238.png,flip_h,angle_scan,1.000000,1
000000100238.png,flip_v,angle_scan,1.000000,1
000000100238.png,rotate_45_crop_50,angle_scan,0.781250,0
000000100274.png,none,angle_scan,1.000000,1
000000100274.png,rotate_212,angle_scan,0.812500,0
000000100274.png,rotate_164,angle_scan,0.937500,0
000000100274.png,rotate_4,angle_scan,0.843750,0
000000100274.png,flip_h,angle_scan,1.000000,1
000000100274.png,flip_v,angle_scan,1.000000,1
000000100274.png,rotate_45_crop_50,angle_scan,0.750000,0
000000100283.png,none,angle_scan,1.000000,1
000000100283.png,rotate_131,angle_scan,0.843750,0
000000100283.png,rotate_88,angle_scan,0.937500,0
000000100283.png,rotate_236,angle_scan,0.937500,0
000000100283.png,flip_h,angle_scan,1.000000,1
000000100283.png,flip_v,angle_scan,1.000000,1
000000100283.png,rotate_45_crop_50,angle_scan,0.750000,0
000000100428.png,none,angle_scan,1.000000,1
000000100428.png,rotate_295,angle_scan,0.906250,0
000000100428.png,rotate_327,angle_scan,0.906250,0
000000100428.png,rotate_294,angle_scan,0.906250,0
000000100428.png,flip_h,angle_scan,1.000000,1
000000100428.png,flip_v,angle_scan,1.000000,1
000000100428.png,rotate_45_crop_50,angle_scan,0.781250,0
000000100489.png,none,angle_scan,1.000000,1
000000100489.png,rotate_178,angle_scan,1.000000,1
000000100489.png,rotate_124,angle_scan,0.968750,0
000000100489.png,rotate_352,angle_scan,0.781250,0
000000100489.png,flip_h,angle_scan,1.000000,1
000000100489.png,flip_v,angle_scan,1.000000,1
000000100489.png,rotate_45_crop_50,angle_scan,0.750000,0
000000100510.png,none,angle_scan,1.000000,1
000000100510.png,rotate_142,angle_scan,0.937500,0
000000100510.png,rotate_152,angle_scan,0.812500,0
000000100510.png,rotate_144,angle_scan,0.968750,0
000000100510.png,flip_h,angle_scan,1.000000,1
000000100510.png,flip_v,angle_scan,1.000000,1
000000100510.png,rotate_45_crop_50,angle_scan,0.812500,0
000000100582.png,none,angle_scan,1.000000,1
000000100582.png,rotate_103,angle_scan,0.968750,0
000000100582.png,rotate_103,angle_scan,0.968750,0
000000100582.png,rotate_38,angle_scan,0.968750,0
000000100582.png,flip_h,angle_scan,1.000000,1
000000100582.png,flip_v,angle_scan,1.000000,1
000000100582.png,rotate_45_crop_50,angle_scan,0.718750,0
000000100624.png,none,angle_scan,1.000000,1
000000100624.png,rotate_133,angle_scan,0.875000,0
000000100624.png,rotate_66,angle_scan,0.968750,0
000000100624.png,rotate_178,angle_scan,0.968750,0
000000100624.png,flip_h,angle_scan,1.000000,1
000000100624.png,flip_v,angle_scan,1.000000,1
000000100624.png,rotate_45_crop_50,angle_scan,0.781250,0
000000100723.png,none,angle_scan,1.000000,1
000000100723.png,rotate_14,angle_scan,0.937500,0
000000100723.png,rotate_110,angle_scan,0.875000,0
000000100723.png,rotate_156,angle_scan,0.968750,0
000000100723.png,flip_h,angle_scan,1.000000,1
000000100723.png,flip_v,angle_scan,1.000000,1
000000100723.png,rotate_45_crop_50,angle_scan,0.812500,0
000000101022.png,none,angle_scan,1.000000,1
000000101022.png,rotate_156,angle_scan,0.843750,0
000000101022.png,rotate_37,angle_scan,0.937500,0
000000101022.png,rotate_96,angle_scan,0.843750,0
000000101022.png,flip_h,angle_scan,1.000000,1
000000101022.png,flip_v,angle_scan,1.000000,1
000000101022.png,rotate_45_crop_50,angle_scan,0.718750,0
000000101068.png,none,angle_scan,1.000000,1
000000101068.png,rotate_288,angle_scan,0.812500,0
000000101068.png,rotate_253,angle_scan,0.812500,0
000000101068.png,rotate_195,angle_scan,0.937500,0
000000101068.png,flip_h,angle_scan,1.000000,1
000000101068.png,flip_v,angle_scan,1.000000,1
000000101068.png,rotate_45_crop_50,angle_scan,0.781250,0
000000101420.png,none,angle_scan,1.000000,1
000000101420.png,rotate_4,angle_scan,0.875000,0
000000101420.png,rotate_122,angle_scan,0.968750,0
000000101420.png,rotate_329,angle_scan,0.781250,0
000000101420.png,flip_h,angle_scan,1.000000,1
000000101420.png,flip_v,angle_scan,1.000000,1
000000101420.png,rotate_45_crop_50,angle_scan,0.781250,0
000000101762.png,none,angle_scan,1.000000,1
000000101762.png,rotate_158,angle_scan,0.968750,0
000000101762.png,rotate_302,angle_scan,0.937500,0
000000101762.png,rotate_227,angle_scan,0.843750,0
000000101762.png,flip_h,angle_scan,1.000000,1
000000101762.png,flip_v,angle_scan,1.000000,1
000000101762.png,rotate_45_crop_50,angle_scan,0.718750,0
000000101780.png,none,angle_scan,1.000000,1
000000101780.png,rotate_14,angle_scan,0.906250,0
000000101780.png,rotate_156,angle_scan,0.937500,0
000000101780.png,rotate_135,angle_scan,0.906250,0
000000101780.png,flip_h,angle_scan,1.000000,1
000000101780.png,flip_v,angle_scan,1.000000,1
000000101780.png,rotate_45_crop_50,angle_scan,0.781250,0
000000101787.png,none,angle_scan,1.000000,1
000000101787.png,rotate_46,angle_scan,0.906250,0
000000101787.png,rotate_323,angle_scan,0.937500,0
000000101787.png,rotate_331,angle_scan,0.781250,0
000000101787.png,flip_h,angle_scan,1.000000,1
000000101787.png,flip_v,angle_scan,1.000000,1
000000101787.png,rotate_45_crop_50,angle_scan,0.781250,0
000000101884.png,none,angle_scan,1.000000,1
000000101884.png,rotate_94,angle_scan,0.906250,0
000000101884.png,rotate_114,angle_scan,0.906250,0
000000101884.png,rotate_242,angle_scan,0.937500,0
000000101884.png,flip_h,angle_scan,1.000000,1
000000101884.png,flip_v,angle_scan,1.000000,1
000000101884.png,rotate_45_crop_50,angle_scan,0.718750,0
000000102331.png,none,angle_scan,1.000000,1
000000102331.png,rotate_281,angle_scan,1.000000,1
000000102331.png,rotate_298,angle_scan,0.968750,0
000000102331.png,rotate_282,angle_scan,1.000000,1
000000102331.png,flip_h,angle_scan,1.000000,1
000000102331.png,flip_v,angle_scan,1.000000,1
000000102331.png,rotate_45_crop_50,angle_scan,0.781250,0
000000102356.png,none,angle_scan,1.000000,1
000000102356.png,rotate_10,angle_scan,0.750000,0
000000102356.png,rotate_253,angle_scan,0.875000,0
000000102356.png,rotate_329,angle_scan,0.781250,0
000000102356.png,flip_h,angle_scan,1.000000,1
000000102356.png,flip_v,angle_scan,1.000000,1
000000102356.png,rotate_45_crop_50,angle_scan,0.750000,0
000000102411.png,none,angle_scan,1.000000,1
000000102411.png,rotate_199,angle_scan,1.000000,1
000000102411.png,rotate_22,angle_scan,0.968750,0
000000102411.png,rotate_302,angle_scan,0.968750,0
000000102411.png,flip_h,angle_scan,1.000000,1
000000102411.png,flip_v,angle_scan,1.000000,1
000000102411.png,rotate_45_crop_50,angle_scan,0.812500,0
000000102644.png,none,angle_scan,1.000000,1
000000102644.png,rotate_217,angle_scan,0.937500,0
000000102644.png,rotate_140,angle_scan,1.000000,1
000000102644.png,rotate_103,angle_scan,0.937500,0
000000102644.png,flip_h,angle_scan,1.000000,1
000000102644.png,flip_v,angle_scan,1.000000,1
000000102644.png,rotate_45_crop_50,angle_scan,0.781250,0
000000102707.png,none,angle_scan,1.000000,1
000000102707.png,rotate_170,angle_scan,0.781250,0
000000102707.png,rotate_355,angle_scan,0.875000,0
000000102707.png,rotate_323,angle_scan,0.937500,0
000000102707.png,flip_h,angle_scan,1.000000,1
000000102707.png,flip_v,angle_scan,1.000000,1
000000102707.png,rotate_45_crop_50,angle_scan,0.781250,0
000000102805.png,none,angle_scan,1.000000,1
000000102805.png,rotate_327,angle_scan,0.906250,0
000000102805.png,rotate_126,angle_scan,0.906250,0
000000102805.png,rotate_105,angle_scan,0.968750,0
000000102805.png,flip_h,angle_scan,1.000000,1
000000102805.png,flip_v,angle_scan,1.000000,1
000000102805.png,rotate_45_crop_50,angle_scan,0.781250,0
000000102820.png,none,angle_scan,1.000000,1
000000102820.png,rotate_50,angle_scan,0.781250,0
000000102820.png,rotate_28,angle_scan,0.843750,0
000000102820.png,rotate_295,angle_scan,0.937500,0
000000102820.png,flip_h,angle_scan,1.000000,1
000000102820.png,flip_v,angle_scan,1.000000,1
000000102820.png,rotate_45_crop_50,angle_scan,0.781250,0
000000103548.png,none,angle_scan,1.000000,1
000000103548.png,rotate_256,angle_scan,0.875000,0
000000103548.png,rotate_301,angle_scan,1.000000,1
000000103548.png,rotate_100,angle_scan,1.000000,1
000000103548.png,flip_h,angle_scan,1.000000,1
000000103548.png,flip_v,angle_scan,1.000000,1
000000103548.png,rotate_45_crop_50,angle_scan,0.687500,0
000000103585.png,none,angle_scan,1.000000,1
000000103585.png,rotate_181,angle_scan,0.968750,0
000000103585.png,rotate_312,angle_scan,0.843750,0
000000103585.png,rotate_0,angle_scan,1.000000,1
000000103585.png,flip_h,angle_scan,1.000000,1
000000103585.png,flip_v,angle_scan,1.000000,1
000000103585.png,rotate_45_crop_50,angle_scan,0.750000,0
000000103723.png,none,angle_scan,1.000000,1
000000103723.png,rotate_54,angle_scan,0.906250,0
000000103723.png,rotate_148,angle_scan,0.875000,0
000000103723.png,rotate_308,angle_scan,0.875000,0
000000103723.png,flip_h,angle_scan,1.000000,1
000000103723.png,flip_v,angle_scan,1.000000,1
000000103723.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104119.png,none,angle_scan,1.000000,1
000000104119.png,rotate_312,angle_scan,0.781250,0
000000104119.png,rotate_116,angle_scan,0.937500,0
000000104119.png,rotate_153,angle_scan,0.812500,0
000000104119.png,flip_h,angle_scan,1.000000,1
000000104119.png,flip_v,angle_scan,1.000000,1
000000104119.png,rotate_45_crop_50,angle_scan,0.718750,0
000000104198.png,none,angle_scan,1.000000,1
000000104198.png,rotate_62,angle_scan,0.937500,0
000000104198.png,rotate_243,angle_scan,0.937500,0
000000104198.png,rotate_24,angle_scan,0.937500,0
000000104198.png,flip_h,angle_scan,1.000000,1
000000104198.png,flip_v,angle_scan,1.000000,1
000000104198.png,rotate_45_crop_50,angle_scan,0.750000,0
000000104424.png,none,angle_scan,1.000000,1
000000104424.png,rotate_209,angle_scan,0.781250,0
000000104424.png,rotate_346,angle_scan,0.937500,0
000000104424.png,rotate_16,angle_scan,0.968750,0
000000104424.png,flip_h,angle_scan,1.000000,1
000000104424.png,flip_v,angle_scan,1.000000,1
000000104424.png,rotate_45_crop_50,angle_scan,0.750000,0
000000104455.png,none,angle_scan,1.000000,1
000000104455.png,rotate_250,angle_scan,0.781250,0
000000104455.png,rotate_178,angle_scan,0.937500,0
000000104455.png,rotate_181,angle_scan,1.000000,1
000000104455.png,flip_h,angle_scan,1.000000,1
000000104455.png,flip_v,angle_scan,1.000000,1
000000104455.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104572.png,none,angle_scan,1.000000,1
000000104572.png,rotate_179,angle_scan,1.000000,1
000000104572.png,rotate_197,angle_scan,0.937500,0
000000104572.png,rotate_343,angle_scan,0.937500,0
000000104572.png,flip_h,angle_scan,1.000000,1
000000104572.png,flip_v,angle_scan,1.000000,1
000000104572.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104603.png,none,angle_scan,1.000000,1
000000104603.png,rotate_284,angle_scan,0.906250,0
000000104603.png,rotate_62,angle_scan,0.968750,0
000000104603.png,rotate_149,angle_scan,0.718750,0
000000104603.png,flip_h,angle_scan,1.000000,1
000000104603.png,flip_v,angle_scan,1.000000,1
000000104603.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104612.png,none,angle_scan,1.000000,1
000000104612.png,rotate_48,angle_scan,0.750000,0
000000104612.png,rotate_336,angle_scan,0.906250,0
000000104612.png,rotate_83,angle_scan,0.968750,0
000000104612.png,flip_h,angle_scan,1.000000,1
000000104612.png,flip_v,angle_scan,1.000000,1
000000104612.png,rotate_45_crop_50,angle_scan,0.687500,0
000000104619.png,none,angle_scan,1.000000,1
000000104619.png,rotate_117,angle_scan,0.937500,0
000000104619.png,rotate_341,angle_scan,1.000000,1
000000104619.png,rotate_62,angle_scan,0.968750,0
000000104619.png,flip_h,angle_scan,1.000000,1
000000104619.png,flip_v,angle_scan,1.000000,1
000000104619.png,rotate_45_crop_50,angle_scan,0.750000,0
000000104666.png,none,angle_scan,1.000000,1
000000104666.png,rotate_326,angle_scan,0.968750,0
000000104666.png,rotate_256,angle_scan,0.937500,0
000000104666.png,rotate_223,angle_scan,0.968750,0
000000104666.png,flip_h,angle_scan,1.000000,1
000000104666.png,flip_v,angle_scan,1.000000,1
000000104666.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104669.png,none,angle_scan,1.000000,1
000000104669.png,rotate_210,angle_scan,0.750000,0
000000104669.png,rotate_317,angle_scan,0.968750,0
000000104669.png,rotate_31,angle_scan,0.781250,0
000000104669.png,flip_h,angle_scan,1.000000,1
000000104669.png,flip_v,angle_scan,1.000000,1
000000104669.png,rotate_45_crop_50,angle_scan,0.718750,0
000000104782.png,none,angle_scan,1.000000,1
000000104782.png,rotate_304,angle_scan,0.906250,0
000000104782.png,rotate_285,angle_scan,0.968750,0
000000104782.png,rotate_143,angle_scan,0.937500,0
000000104782.png,flip_h,angle_scan,1.000000,1
000000104782.png,flip_v,angle_scan,1.000000,1
000000104782.png,rotate_45_crop_50,angle_scan,0.781250,0
000000104803.png,none,angle_scan,1.000000,1
000000104803.png,rotate_17,angle_scan,0.968750,0
000000104803.png,rotate_256,angle_scan,0.906250,0
000000104803.png,rotate_77,angle_scan,0.968750,0
000000104803.png,flip_h,angle_scan,1.000000,1
000000104803.png,flip_v,angle_scan,1.000000,1
000000104803.png,rotate_45_crop_50,angle_scan,0.750000,0
000000105014.png,none,angle_scan,1.000000,1
000000105014.png,rotate_112,angle_scan,0.875000,0
000000105014.png,rotate_113,angle_scan,0.843750,0
000000105014.png,rotate_221,angle_scan,1.000000,1
000000105014.png,flip_h,angle_scan,1.000000,1
000000105014.png,flip_v,angle_scan,1.000000,1
000000105014.png,rotate_45_crop_50,angle_scan,0.718750,0
000000105249.png,none,angle_scan,1.000000,1
000000105249.png,rotate_318,angle_scan,0.937500,0
000000105249.png,rotate_131,angle_scan,0.750000,0
000000105249.png,rotate_263,angle_scan,0.937500,0
000000105249.png,flip_h,angle_scan,1.000000,1
000000105249.png,flip_v,angle_scan,1.000000,1
000000105249.png,rotate_45_crop_50,angle_scan,0.750000,0
000000105264.png,none,angle_scan,1.000000,1
000000105264.png,rotate_358,angle_scan,0.937500,0
000000105264.png,rotate_130,angle_scan,0.781250,0
000000105264.png,rotate_287,angle_scan,0.937500,0
000000105264.png,flip_h,angle_scan,1.000000,1
000000105264.png,flip_v,angle_scan,1.000000,1
000000105264.png,rotate_45_crop_50,angle_scan,0.781250,0
000000105335.png,none,angle_scan,1.000000,1
000000105335.png,rotate_161,angle_scan,0.968750,0
000000105335.png,rotate_86,angle_scan,0.937500,0
000000105335.png,rotate_54,angle_scan,0.843750,0
000000105335.png,flip_h,angle_scan,1.000000,1
000000105335.png,flip_v,angle_scan,1.000000,1
000000105335.png,rotate_45_crop_50,angle_scan,0.781250,0
000000105455.png,none,angle_scan,1.000000,1
000000105455.png,rotate_348,angle_scan,0.812500,0
000000105455.png,rotate_7,angle_scan,0.875000,0
000000105455.png,rotate_320,angle_scan,1.000000,1
000000105455.png,flip_h,angle_scan,1.000000,1
000000105455.png,flip_v,angle_scan,1.000000,1
000000105455.png,rotate_45_crop_50,angle_scan,0.781250,0
000000105912.png,none,angle_scan,1.000000,1
000000105912.png,rotate_254,angle_scan,0.875000,0
000000105912.png,rotate_327,angle_scan,0.843750,0
000000105912.png,rotate_53,angle_scan,0.875000,0
000000105912.png,flip_h,angle_scan,1.000000,1
000000105912.png,flip_v,angle_scan,1.000000,1
000000105912.png,rotate_45_crop_50,angle_scan,0.781250,0
000000105923.png,none,angle_scan,1.000000,1
000000105923.png,rotate_96,angle_scan,0.968750,0
000000105923.png,rotate_91,angle_scan,0.812500,0
000000105923.png,rotate_263,angle_scan,0.937500,0
000000105923.png,flip_h,angle_scan,1.000000,1
000000105923.png,flip_v,angle_scan,1.000000,1
000000105923.png,rotate_45_crop_50,angle_scan,0.750000,0
000000106048.png,none,angle_scan,1.000000,1
000000106048.png,rotate_95,angle_scan,0.906250,0
000000106048.png,rotate_87,angle_scan,0.968750,0
000000106048.png,rotate_77,angle_scan,0.937500,0
000000106048.png,flip_h,angle_scan,1.000000,1
000000106048.png,flip_v,angle_scan,1.000000,1
000000106048.png,rotate_45_crop_50,angle_scan,0.750000,0
000000106235.png,none,angle_scan,1.000000,1
000000106235.png,rotate_164,angle_scan,0.906250,0
000000106235.png,rotate_181,angle_scan,1.000000,1
000000106235.png,rotate_222,angle_scan,0.937500,0
000000106235.png,flip_h,angle_scan,1.000000,1
000000106235.png,flip_v,angle_scan,1.000000,1
000000106235.png,rotate_45_crop_50,angle_scan,0.718750,0
000000106266.png,none,angle_scan,1.000000,1
000000106266.png,rotate_6,angle_scan,0.843750,0
000000106266.png,rotate_329,angle_scan,0.687500,0
000000106266.png,rotate_262,angle_scan,1.000000,1
000000106266.png,flip_h,angle_scan,1.000000,1
000000106266.png,flip_v,angle_scan,1.000000,1
000000106266.png,rotate_45_crop_50,angle_scan,0.718750,0
000000106281.png,none,angle_scan,1.000000,1
000000106281.png,rotate_84,angle_scan,0.968750,0
000000106281.png,rotate_146,angle_scan,0.906250,0
000000106281.png,rotate_111,angle_scan,0.781250,0
000000106281.png,flip_h,angle_scan,1.000000,1
000000106281.png,flip_v,angle_scan,1.000000,1
000000106281.png,rotate_45_crop_50,angle_scan,0.750000,0
000000106330.png,none,angle_scan,1.000000,1
000000106330.png,rotate_284,angle_scan,0.968750,0
000000106330.png,rotate_187,angle_scan,0.906250,0
000000106330.png,rotate_81,angle_scan,0.968750,0
000000106330.png,flip_h,angle_scan,1.000000,1
000000106330.png,flip_v,angle_scan,1.000000,1
000000106330.png,rotate_45_crop_50,angle_scan,0.812500,0
000000106389.png,none,angle_scan,1.000000,1
000000106389.png,rotate_302,angle_scan,0.937500,0
000000106389.png,rotate_196,angle_scan,0.906250,0
000000106389.png,rotate_10,angle_scan,0.812500,0
000000106389.png,flip_h,angle_scan,1.000000,1
000000106389.png,flip_v,angle_scan,1.000000,1
000000106389.png,rotate_45_crop_50,angle_scan,0.781250,0
000000106563.png,none,angle_scan,1.000000,1
000000106563.png,rotate_118,angle_scan,0.968750,0
000000106563.png,rotate_19,angle_scan,1.000000,1
000000106563.png,rotate_260,angle_scan,1.000000,1
000000106563.png,flip_h,angle_scan,1.000000,1
000000106563.png,flip_v,angle_scan,1.000000,1
000000106563.png,rotate_45_crop_50,angle_scan,0.687500,0
000000106757.png,none,angle_scan,1.000000,1
000000106757.png,rotate_255,angle_scan,0.875000,0
000000106757.png,rotate_221,angle_scan,1.000000,1
000000106757.png,rotate_225,angle_scan,0.906250,0
000000106757.png,flip_h,angle_scan,1.000000,1
000000106757.png,flip_v,angle_scan,1.000000,1
000000106757.png,rotate_45_crop_50,angle_scan,0.750000,0
000000106881.png,none,angle_scan,1.000000,1
000000106881.png,rotate_354,angle_scan,0.875000,0
000000106881.png,rotate_341,angle_scan,1.000000,1
000000106881.png,rotate_279,angle_scan,1.000000,1
000000106881.png,flip_h,angle_scan,1.000000,1
000000106881.png,flip_v,angle_scan,1.000000,1
000000106881.png,rotate_45_crop_50,angle_scan,0.718750,0
000000106912.png,none,angle_scan,1.000000,1
000000106912.png,rotate_119,angle_scan,0.968750,0
000000106912.png,rotate_58,angle_scan,0.968750,0
000000106912.png,rotate_214,angle_scan,0.906250,0
000000106912.png,flip_h,angle_scan,1.000000,1
000000106912.png,flip_v,angle_scan,1.000000,1
000000106912.png,rotate_45_crop_50,angle_scan,0.812500,0
000000107087.png,none,angle_scan,1.000000,1
000000107087.png,rotate_39,angle_scan,1.000000,1
000000107087.png,rotate_236,angle_scan,0.937500,0
000000107087.png,rotate_280,angle_scan,1.000000,1
000000107087.png,flip_h,angle_scan,1.000000,1
000000107087.png,flip_v,angle_scan,1.000000,1
000000107087.png,rotate_45_crop_50,angle_scan,0.750000,0
000000107094.png,none,angle_scan,1.000000,1
000000107094.png,rotate_234,angle_scan,0.875000,0
000000107094.png,rotate_3,angle_scan,0.843750,0
000000107094.png,rotate_153,angle_scan,0.875000,0
000000107094.png,flip_h,angle_scan,1.000000,1
000000107094.png,flip_v,angle_scan,1.000000,1
000000107094.png,rotate_45_crop_50,angle_scan,0.812500,0
000000107226.png,none,angle_scan,1.000000,1
000000107226.png,rotate_108,angle_scan,0.843750,0
000000107226.png,rotate_97,angle_scan,1.000000,1
000000107226.png,rotate_214,angle_scan,0.875000,0
000000107226.png,flip_h,angle_scan,1.000000,1
000000107226.png,flip_v,angle_scan,1.000000,1
000000107226.png,rotate_45_crop_50,angle_scan,0.781250,0
000000107339.png,none,angle_scan,1.000000,1
000000107339.png,rotate_325,angle_scan,0.937500,0
000000107339.png,rotate_145,angle_scan,0.937500,0
000000107339.png,rotate_127,angle_scan,0.843750,0
000000107339.png,flip_h,angle_scan,1.000000,1
000000107339.png,flip_v,angle_scan,1.000000,1
000000107339.png,rotate_45_crop_50,angle_scan,0.718750,0
000000107554.png,none,angle_scan,1.000000,1
000000107554.png,rotate_33,angle_scan,0.906250,0
000000107554.png,rotate_16,angle_scan,0.937500,0
000000107554.png,rotate_164,angle_scan,0.906250,0
000000107554.png,flip_h,angle_scan,1.000000,1
000000107554.png,flip_v,angle_scan,1.000000,1
000000107554.png,rotate_45_crop_50,angle_scan,0.781250,0
000000107851.png,none,angle_scan,1.000000,1
000000107851.png,rotate_312,angle_scan,0.843750,0
000000107851.png,rotate_286,angle_scan,0.906250,0
000000107851.png,rotate_133,angle_scan,0.875000,0
000000107851.png,flip_h,angle_scan,1.000000,1
000000107851.png,flip_v,angle_scan,1.000000,1
000000107851.png,rotate_45_crop_50,angle_scan,0.781250,0
000000108026.png,none,angle_scan,1.000000,1
000000108026.png,rotate_236,angle_scan,0.906250,0
000000108026.png,rotate_308,angle_scan,0.906250,0
000000108026.png,rotate_172,angle_scan,0.812500,0
000000108026.png,flip_h,angle_scan,1.000000,1
000000108026.png,flip_v,angle_scan,1.000000,1
000000108026.png,rotate_45_crop_50,angle_scan,0.781250,0
000000108244.png,none,angle_scan,1.000000,1
000000108244.png,rotate_189,angle_scan,0.812500,0
000000108244.png,rotate_121,angle_scan,1.000000,1
000000108244.png,rotate_45,angle_scan,0.937500,0
000000108244.png,flip_h,angle_scan,1.000000,1
000000108244.png,flip_v,angle_scan,1.000000,1
000000108244.png,rotate_45_crop_50,angle_scan,0.750000,0
000000108253.png,none,angle_scan,1.000000,1
000000108253.png,rotate_309,angle_scan,0.781250,0
000000108253.png,rotate_192,angle_scan,0.875000,0
000000108253.png,rotate_306,angle_scan,0.937500,0
000000108253.png,flip_h,angle_scan,1.000000,1
000000108253.png,flip_v,angle_scan,1.000000,1
000000108253.png,rotate_45_crop_50,angle_scan,0.718750,0
000000108440.png,none,angle_scan,1.000000,1
000000108440.png,rotate_281,angle_scan,1.000000,1
000000108440.png,rotate_28,angle_scan,0.875000,0
000000108440.png,rotate_148,angle_scan,0.906250,0
000000108440.png,flip_h,angle_scan,1.000000,1
000000108440.png,flip_v,angle_scan,1.000000,1
000000108440.png,rotate_45_crop_50,angle_scan,0.843750,0
000000108495.png,none,angle_scan,1.000000,1
000000108495.png,rotate_10,angle_scan,0.750000,0
000000108495.png,rotate_163,angle_scan,0.937500,0
000000108495.png,rotate_112,angle_scan,0.781250,0
000000108495.png,flip_h,angle_scan,1.000000,1
000000108495.png,flip_v,angle_scan,1.000000,1
000000108495.png,rotate_45_crop_50,angle_scan,0.750000,0
000000108503.png,none,angle_scan,1.000000,1
000000108503.png,rotate_231,angle_scan,0.875000,0
000000108503.png,rotate_226,angle_scan,0.937500,0
000000108503.png,rotate_309,angle_scan,0.781250,0
000000108503.png,flip_h,angle_scan,1.000000,1
000000108503.png,flip_v,angle_scan,1.000000,1
000000108503.png,rotate_45_crop_50,angle_scan,0.781250,0
000000108864.png,none,angle_scan,1.000000,1
000000108864.png,rotate_245,angle_scan,0.906250,0
000000108864.png,rotate_68,angle_scan,0.875000,0
000000108864.png,rotate_311,angle_scan,0.843750,0
000000108864.png,flip_h,angle_scan,1.000000,1
000000108864.png,flip_v,angle_scan,1.000000,1
000000108864.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109055.png,none,angle_scan,1.000000,1
000000109055.png,rotate_238,angle_scan,0.968750,0
000000109055.png,rotate_147,angle_scan,0.906250,0
000000109055.png,rotate_226,angle_scan,0.937500,0
000000109055.png,flip_h,angle_scan,1.000000,1
000000109055.png,flip_v,angle_scan,1.000000,1
000000109055.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109118.png,none,angle_scan,1.000000,1
000000109118.png,rotate_153,angle_scan,0.906250,0
000000109118.png,rotate_72,angle_scan,0.843750,0
000000109118.png,rotate_200,angle_scan,1.000000,1
000000109118.png,flip_h,angle_scan,1.000000,1
000000109118.png,flip_v,angle_scan,1.000000,1
000000109118.png,rotate_45_crop_50,angle_scan,0.781250,0
000000109313.png,none,angle_scan,1.000000,1
000000109313.png,rotate_128,angle_scan,0.812500,0
000000109313.png,rotate_216,angle_scan,0.906250,0
000000109313.png,rotate_60,angle_scan,1.000000,1
000000109313.png,flip_h,angle_scan,1.000000,1
000000109313.png,flip_v,angle_scan,1.000000,1
000000109313.png,rotate_45_crop_50,angle_scan,0.718750,0
000000109441.png,none,angle_scan,1.000000,1
000000109441.png,rotate_24,angle_scan,0.906250,0
000000109441.png,rotate_38,angle_scan,0.937500,0
000000109441.png,rotate_290,angle_scan,0.781250,0
000000109441.png,flip_h,angle_scan,1.000000,1
000000109441.png,flip_v,angle_scan,1.000000,1
000000109441.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109798.png,none,angle_scan,1.000000,1
000000109798.png,rotate_101,angle_scan,0.968750,0
000000109798.png,rotate_353,angle_scan,0.875000,0
000000109798.png,rotate_11,angle_scan,0.750000,0
000000109798.png,flip_h,angle_scan,1.000000,1
000000109798.png,flip_v,angle_scan,1.000000,1
000000109798.png,rotate_45_crop_50,angle_scan,0.750000,0
000000109827.png,none,angle_scan,1.000000,1
000000109827.png,rotate_304,angle_scan,0.968750,0
000000109827.png,rotate_16,angle_scan,0.937500,0
000000109827.png,rotate_329,angle_scan,0.812500,0
000000109827.png,flip_h,angle_scan,1.000000,1
000000109827.png,flip_v,angle_scan,1.000000,1
000000109827.png,rotate_45_crop_50,angle_scan,0.718750,0
000000109900.png,none,angle_scan,1.000000,1
000000109900.png,rotate_302,angle_scan,0.968750,0
