image,attack,mode,bit_accuracy,message_success
000000036660.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000036660.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036660.png,random_crop_0.5,A_base,0.562500,0
000000036660.png,random_crop_0.5,B_ms,0.718750,0
000000036660.png,random_crop_0.5,C_ms_geo,0.718750,0
000000036660.png,random_crop_0.5,D_ecc,1.000000,1
000000036660.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000036660.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036660.png,jpeg_q30,A_base,0.968750,0
000000036660.png,jpeg_q30,B_ms,0.968750,0
000000036660.png,jpeg_q30,C_ms_geo,0.968750,0
000000036660.png,jpeg_q30,D_ecc,1.000000,1
000000036660.png,jpeg_q30,E_ms_ecc,1.000000,1
000000036660.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000036660.png,resize_0.25,A_base,0.906250,0
000000036660.png,resize_0.25,B_ms,0.906250,0
000000036660.png,resize_0.25,C_ms_geo,0.906250,0
000000036660.png,resize_0.25,D_ecc,0.875000,0
000000036660.png,resize_0.25,E_ms_ecc,1.000000,1
000000036660.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000036660.png,rotate_73,A_base,0.375000,0
000000036660.png,rotate_73,B_ms,0.500000,0
000000036660.png,rotate_73,C_ms_geo,0.843750,0
000000036660.png,rotate_73,D_ecc,1.000000,1
000000036660.png,rotate_73,E_ms_ecc,1.000000,1
000000036660.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000036660.png,flip_h,A_base,0.656250,0
000000036660.png,flip_h,B_ms,0.656250,0
000000036660.png,flip_h,C_ms_geo,0.656250,0
000000036660.png,flip_h,D_ecc,0.875000,0
000000036660.png,flip_h,E_ms_ecc,1.000000,1
000000036660.png,flip_h,F_ms_ecc_geo,1.000000,1
000000036678.png,none,A_base,1.000000,1
000000036678.png,none,B_ms,1.000000,1
000000036678.png,none,C_ms_geo,1.000000,1
000000036678.png,none,D_ecc,1.000000,1
000000036678.png,none,E_ms_ecc,1.000000,1
000000036678.png,none,F_ms_ecc_geo,1.000000,1
000000036678.png,center_crop_0.5,A_base,0.500000,0
000000036678.png,center_crop_0.5,B_ms,1.000000,1
000000036678.png,center_crop_0.5,C_ms_geo,1.000000,1
000000036678.png,center_crop_0.5,D_ecc,1.000000,1
000000036678.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000036678.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036678.png,random_crop_0.5,A_base,0.593750,0
000000036678.png,random_crop_0.5,B_ms,0.656250,0
000000036678.png,random_crop_0.5,C_ms_geo,0.656250,0
000000036678.png,random_crop_0.5,D_ecc,1.000000,1
000000036678.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000036678.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036678.png,jpeg_q30,A_base,1.000000,1
000000036678.png,jpeg_q30,B_ms,1.000000,1
000000036678.png,jpeg_q30,C_ms_geo,1.000000,1
000000036678.png,jpeg_q30,D_ecc,1.000000,1
000000036678.png,jpeg_q30,E_ms_ecc,1.000000,1
000000036678.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000036678.png,resize_0.25,A_base,0.968750,0
000000036678.png,resize_0.25,B_ms,0.968750,0
000000036678.png,resize_0.25,C_ms_geo,0.968750,0
000000036678.png,resize_0.25,D_ecc,0.875000,0
000000036678.png,resize_0.25,E_ms_ecc,1.000000,1
000000036678.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000036678.png,rotate_73,A_base,0.406250,0
000000036678.png,rotate_73,B_ms,0.500000,0
000000036678.png,rotate_73,C_ms_geo,0.906250,0
000000036678.png,rotate_73,D_ecc,1.000000,1
000000036678.png,rotate_73,E_ms_ecc,1.000000,1
000000036678.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000036678.png,flip_h,A_base,0.625000,0
000000036678.png,flip_h,B_ms,0.625000,0
000000036678.png,flip_h,C_ms_geo,0.625000,0
000000036678.png,flip_h,D_ecc,0.875000,0
000000036678.png,flip_h,E_ms_ecc,1.000000,1
000000036678.png,flip_h,F_ms_ecc_geo,1.000000,1
000000036844.png,none,A_base,1.000000,1
000000036844.png,none,B_ms,1.000000,1
000000036844.png,none,C_ms_geo,1.000000,1
000000036844.png,none,D_ecc,1.000000,1
000000036844.png,none,E_ms_ecc,1.000000,1
000000036844.png,none,F_ms_ecc_geo,1.000000,1
000000036844.png,center_crop_0.5,A_base,0.500000,0
000000036844.png,center_crop_0.5,B_ms,1.000000,1
000000036844.png,center_crop_0.5,C_ms_geo,1.000000,1
000000036844.png,center_crop_0.5,D_ecc,1.000000,1
000000036844.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000036844.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036844.png,random_crop_0.5,A_base,0.531250,0
000000036844.png,random_crop_0.5,B_ms,0.781250,0
000000036844.png,random_crop_0.5,C_ms_geo,0.781250,0
000000036844.png,random_crop_0.5,D_ecc,0.875000,0
000000036844.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000036844.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036844.png,jpeg_q30,A_base,1.000000,1
000000036844.png,jpeg_q30,B_ms,1.000000,1
000000036844.png,jpeg_q30,C_ms_geo,1.000000,1
000000036844.png,jpeg_q30,D_ecc,1.000000,1
000000036844.png,jpeg_q30,E_ms_ecc,1.000000,1
000000036844.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000036844.png,resize_0.25,A_base,0.968750,0
000000036844.png,resize_0.25,B_ms,0.968750,0
000000036844.png,resize_0.25,C_ms_geo,0.968750,0
000000036844.png,resize_0.25,D_ecc,0.875000,0
000000036844.png,resize_0.25,E_ms_ecc,1.000000,1
000000036844.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000036844.png,rotate_73,A_base,0.375000,0
000000036844.png,rotate_73,B_ms,0.500000,0
000000036844.png,rotate_73,C_ms_geo,0.875000,0
000000036844.png,rotate_73,D_ecc,1.000000,1
000000036844.png,rotate_73,E_ms_ecc,1.000000,1
000000036844.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000036844.png,flip_h,A_base,0.687500,0
000000036844.png,flip_h,B_ms,0.687500,0
000000036844.png,flip_h,C_ms_geo,0.687500,0
000000036844.png,flip_h,D_ecc,1.000000,1
000000036844.png,flip_h,E_ms_ecc,1.000000,1
000000036844.png,flip_h,F_ms_ecc_geo,1.000000,1
000000036861.png,none,A_base,1.000000,1
000000036861.png,none,B_ms,1.000000,1
000000036861.png,none,C_ms_geo,1.000000,1
000000036861.png,none,D_ecc,1.000000,1
000000036861.png,none,E_ms_ecc,1.000000,1
000000036861.png,none,F_ms_ecc_geo,1.000000,1
000000036861.png,center_crop_0.5,A_base,0.500000,0
000000036861.png,center_crop_0.5,B_ms,1.000000,1
000000036861.png,center_crop_0.5,C_ms_geo,1.000000,1
000000036861.png,center_crop_0.5,D_ecc,0.875000,0
000000036861.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000036861.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036861.png,random_crop_0.5,A_base,0.500000,0
000000036861.png,random_crop_0.5,B_ms,0.843750,0
000000036861.png,random_crop_0.5,C_ms_geo,0.843750,0
000000036861.png,random_crop_0.5,D_ecc,0.875000,0
000000036861.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000036861.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036861.png,jpeg_q30,A_base,1.000000,1
000000036861.png,jpeg_q30,B_ms,1.000000,1
000000036861.png,jpeg_q30,C_ms_geo,1.000000,1
000000036861.png,jpeg_q30,D_ecc,1.000000,1
000000036861.png,jpeg_q30,E_ms_ecc,1.000000,1
000000036861.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000036861.png,resize_0.25,A_base,1.000000,1
000000036861.png,resize_0.25,B_ms,1.000000,1
000000036861.png,resize_0.25,C_ms_geo,1.000000,1
000000036861.png,resize_0.25,D_ecc,0.875000,0
000000036861.png,resize_0.25,E_ms_ecc,1.000000,1
000000036861.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000036861.png,rotate_73,A_base,0.468750,0
000000036861.png,rotate_73,B_ms,0.500000,0
000000036861.png,rotate_73,C_ms_geo,0.843750,0
000000036861.png,rotate_73,D_ecc,1.000000,1
000000036861.png,rotate_73,E_ms_ecc,1.000000,1
000000036861.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000036861.png,flip_h,A_base,0.656250,0
000000036861.png,flip_h,B_ms,0.656250,0
000000036861.png,flip_h,C_ms_geo,0.656250,0
000000036861.png,flip_h,D_ecc,0.875000,0
000000036861.png,flip_h,E_ms_ecc,1.000000,1
000000036861.png,flip_h,F_ms_ecc_geo,1.000000,1
000000036936.png,none,A_base,1.000000,1
000000036936.png,none,B_ms,1.000000,1
000000036936.png,none,C_ms_geo,1.000000,1
000000036936.png,none,D_ecc,1.000000,1
000000036936.png,none,E_ms_ecc,1.000000,1
000000036936.png,none,F_ms_ecc_geo,1.000000,1
000000036936.png,center_crop_0.5,A_base,0.531250,0
000000036936.png,center_crop_0.5,B_ms,1.000000,1
000000036936.png,center_crop_0.5,C_ms_geo,1.000000,1
000000036936.png,center_crop_0.5,D_ecc,1.000000,1
000000036936.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000036936.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036936.png,random_crop_0.5,A_base,0.468750,0
000000036936.png,random_crop_0.5,B_ms,0.562500,0
000000036936.png,random_crop_0.5,C_ms_geo,0.562500,0
000000036936.png,random_crop_0.5,D_ecc,1.000000,1
000000036936.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000036936.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000036936.png,jpeg_q30,A_base,1.000000,1
000000036936.png,jpeg_q30,B_ms,1.000000,1
000000036936.png,jpeg_q30,C_ms_geo,1.000000,1
000000036936.png,jpeg_q30,D_ecc,1.000000,1
000000036936.png,jpeg_q30,E_ms_ecc,1.000000,1
000000036936.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000036936.png,resize_0.25,A_base,0.906250,0
000000036936.png,resize_0.25,B_ms,0.906250,0
000000036936.png,resize_0.25,C_ms_geo,0.906250,0
000000036936.png,resize_0.25,D_ecc,0.875000,0
000000036936.png,resize_0.25,E_ms_ecc,1.000000,1
000000036936.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000036936.png,rotate_73,A_base,0.500000,0
000000036936.png,rotate_73,B_ms,0.500000,0
000000036936.png,rotate_73,C_ms_geo,0.843750,0
000000036936.png,rotate_73,D_ecc,1.000000,1
000000036936.png,rotate_73,E_ms_ecc,1.000000,1
000000036936.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000036936.png,flip_h,A_base,0.625000,0
000000036936.png,flip_h,B_ms,0.625000,0
000000036936.png,flip_h,C_ms_geo,0.625000,0
000000036936.png,flip_h,D_ecc,0.875000,0
000000036936.png,flip_h,E_ms_ecc,1.000000,1
000000036936.png,flip_h,F_ms_ecc_geo,1.000000,1
000000037670.png,none,A_base,1.000000,1
000000037670.png,none,B_ms,1.000000,1
000000037670.png,none,C_ms_geo,1.000000,1
000000037670.png,none,D_ecc,1.000000,1
000000037670.png,none,E_ms_ecc,1.000000,1
000000037670.png,none,F_ms_ecc_geo,1.000000,1
000000037670.png,center_crop_0.5,A_base,0.500000,0
000000037670.png,center_crop_0.5,B_ms,1.000000,1
000000037670.png,center_crop_0.5,C_ms_geo,1.000000,1
000000037670.png,center_crop_0.5,D_ecc,1.000000,1
000000037670.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000037670.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037670.png,random_crop_0.5,A_base,0.531250,0
000000037670.png,random_crop_0.5,B_ms,0.562500,0
000000037670.png,random_crop_0.5,C_ms_geo,0.562500,0
000000037670.png,random_crop_0.5,D_ecc,1.000000,1
000000037670.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000037670.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037670.png,jpeg_q30,A_base,1.000000,1
000000037670.png,jpeg_q30,B_ms,1.000000,1
000000037670.png,jpeg_q30,C_ms_geo,1.000000,1
000000037670.png,jpeg_q30,D_ecc,1.000000,1
000000037670.png,jpeg_q30,E_ms_ecc,1.000000,1
000000037670.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000037670.png,resize_0.25,A_base,0.968750,0
000000037670.png,resize_0.25,B_ms,0.968750,0
000000037670.png,resize_0.25,C_ms_geo,0.968750,0
000000037670.png,resize_0.25,D_ecc,0.875000,0
000000037670.png,resize_0.25,E_ms_ecc,1.000000,1
000000037670.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000037670.png,rotate_73,A_base,0.406250,0
000000037670.png,rotate_73,B_ms,0.531250,0
000000037670.png,rotate_73,C_ms_geo,0.843750,0
000000037670.png,rotate_73,D_ecc,1.000000,1
000000037670.png,rotate_73,E_ms_ecc,1.000000,1
000000037670.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000037670.png,flip_h,A_base,0.593750,0
000000037670.png,flip_h,B_ms,0.593750,0
000000037670.png,flip_h,C_ms_geo,0.593750,0
000000037670.png,flip_h,D_ecc,0.750000,0
000000037670.png,flip_h,E_ms_ecc,1.000000,1
000000037670.png,flip_h,F_ms_ecc_geo,1.000000,1
000000037689.png,none,A_base,1.000000,1
000000037689.png,none,B_ms,1.000000,1
000000037689.png,none,C_ms_geo,1.000000,1
000000037689.png,none,D_ecc,1.000000,1
000000037689.png,none,E_ms_ecc,1.000000,1
000000037689.png,none,F_ms_ecc_geo,1.000000,1
000000037689.png,center_crop_0.5,A_base,0.500000,0
000000037689.png,center_crop_0.5,B_ms,1.000000,1
000000037689.png,center_crop_0.5,C_ms_geo,1.000000,1
000000037689.png,center_crop_0.5,D_ecc,1.000000,1
000000037689.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000037689.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037689.png,random_crop_0.5,A_base,0.437500,0
000000037689.png,random_crop_0.5,B_ms,0.718750,0
000000037689.png,random_crop_0.5,C_ms_geo,0.718750,0
000000037689.png,random_crop_0.5,D_ecc,0.875000,0
000000037689.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000037689.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037689.png,jpeg_q30,A_base,1.000000,1
000000037689.png,jpeg_q30,B_ms,1.000000,1
000000037689.png,jpeg_q30,C_ms_geo,1.000000,1
000000037689.png,jpeg_q30,D_ecc,1.000000,1
000000037689.png,jpeg_q30,E_ms_ecc,1.000000,1
000000037689.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000037689.png,resize_0.25,A_base,1.000000,1
000000037689.png,resize_0.25,B_ms,1.000000,1
000000037689.png,resize_0.25,C_ms_geo,1.000000,1
000000037689.png,resize_0.25,D_ecc,0.875000,0
000000037689.png,resize_0.25,E_ms_ecc,1.000000,1
000000037689.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000037689.png,rotate_73,A_base,0.468750,0
000000037689.png,rotate_73,B_ms,0.500000,0
000000037689.png,rotate_73,C_ms_geo,0.875000,0
000000037689.png,rotate_73,D_ecc,1.000000,1
000000037689.png,rotate_73,E_ms_ecc,1.000000,1
000000037689.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000037689.png,flip_h,A_base,0.656250,0
000000037689.png,flip_h,B_ms,0.656250,0
000000037689.png,flip_h,C_ms_geo,0.656250,0
000000037689.png,flip_h,D_ecc,0.875000,0
000000037689.png,flip_h,E_ms_ecc,1.000000,1
000000037689.png,flip_h,F_ms_ecc_geo,1.000000,1
000000037740.png,none,A_base,1.000000,1
000000037740.png,none,B_ms,1.000000,1
000000037740.png,none,C_ms_geo,1.000000,1
000000037740.png,none,D_ecc,1.000000,1
000000037740.png,none,E_ms_ecc,1.000000,1
000000037740.png,none,F_ms_ecc_geo,1.000000,1
000000037740.png,center_crop_0.5,A_base,0.500000,0
000000037740.png,center_crop_0.5,B_ms,1.000000,1
000000037740.png,center_crop_0.5,C_ms_geo,1.000000,1
000000037740.png,center_crop_0.5,D_ecc,0.875000,0
000000037740.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000037740.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037740.png,random_crop_0.5,A_base,0.593750,0
000000037740.png,random_crop_0.5,B_ms,0.687500,0
000000037740.png,random_crop_0.5,C_ms_geo,0.687500,0
000000037740.png,random_crop_0.5,D_ecc,1.000000,1
000000037740.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000037740.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037740.png,jpeg_q30,A_base,1.000000,1
000000037740.png,jpeg_q30,B_ms,1.000000,1
000000037740.png,jpeg_q30,C_ms_geo,1.000000,1
000000037740.png,jpeg_q30,D_ecc,1.000000,1
000000037740.png,jpeg_q30,E_ms_ecc,1.000000,1
000000037740.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000037740.png,resize_0.25,A_base,0.968750,0
000000037740.png,resize_0.25,B_ms,0.968750,0
000000037740.png,resize_0.25,C_ms_geo,0.968750,0
000000037740.png,resize_0.25,D_ecc,0.875000,0
000000037740.png,resize_0.25,E_ms_ecc,1.000000,1
000000037740.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000037740.png,rotate_73,A_base,0.406250,0
000000037740.png,rotate_73,B_ms,0.500000,0
000000037740.png,rotate_73,C_ms_geo,0.875000,0
000000037740.png,rotate_73,D_ecc,1.000000,1
000000037740.png,rotate_73,E_ms_ecc,1.000000,1
000000037740.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000037740.png,flip_h,A_base,0.593750,0
000000037740.png,flip_h,B_ms,0.593750,0
000000037740.png,flip_h,C_ms_geo,0.593750,0
000000037740.png,flip_h,D_ecc,0.875000,0
000000037740.png,flip_h,E_ms_ecc,1.000000,1
000000037740.png,flip_h,F_ms_ecc_geo,1.000000,1
000000037751.png,none,A_base,1.000000,1
000000037751.png,none,B_ms,1.000000,1
000000037751.png,none,C_ms_geo,1.000000,1
000000037751.png,none,D_ecc,1.000000,1
000000037751.png,none,E_ms_ecc,1.000000,1
000000037751.png,none,F_ms_ecc_geo,1.000000,1
000000037751.png,center_crop_0.5,A_base,0.500000,0
000000037751.png,center_crop_0.5,B_ms,1.000000,1
000000037751.png,center_crop_0.5,C_ms_geo,1.000000,1
000000037751.png,center_crop_0.5,D_ecc,0.875000,0
000000037751.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000037751.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037751.png,random_crop_0.5,A_base,0.625000,0
000000037751.png,random_crop_0.5,B_ms,0.625000,0
000000037751.png,random_crop_0.5,C_ms_geo,0.625000,0
000000037751.png,random_crop_0.5,D_ecc,0.375000,0
000000037751.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000037751.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037751.png,jpeg_q30,A_base,1.000000,1
000000037751.png,jpeg_q30,B_ms,1.000000,1
000000037751.png,jpeg_q30,C_ms_geo,1.000000,1
000000037751.png,jpeg_q30,D_ecc,1.000000,1
000000037751.png,jpeg_q30,E_ms_ecc,1.000000,1
000000037751.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000037751.png,resize_0.25,A_base,1.000000,1
000000037751.png,resize_0.25,B_ms,1.000000,1
000000037751.png,resize_0.25,C_ms_geo,1.000000,1
000000037751.png,resize_0.25,D_ecc,0.875000,0
000000037751.png,resize_0.25,E_ms_ecc,1.000000,1
000000037751.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000037751.png,rotate_73,A_base,0.406250,0
000000037751.png,rotate_73,B_ms,0.500000,0
000000037751.png,rotate_73,C_ms_geo,0.843750,0
000000037751.png,rotate_73,D_ecc,1.000000,1
000000037751.png,rotate_73,E_ms_ecc,1.000000,1
000000037751.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000037751.png,flip_h,A_base,0.656250,0
000000037751.png,flip_h,B_ms,0.656250,0
000000037751.png,flip_h,C_ms_geo,0.656250,0
000000037751.png,flip_h,D_ecc,0.875000,0
000000037751.png,flip_h,E_ms_ecc,1.000000,1
000000037751.png,flip_h,F_ms_ecc_geo,1.000000,1
000000037777.png,none,A_base,1.000000,1
000000037777.png,none,B_ms,1.000000,1
000000037777.png,none,C_ms_geo,1.000000,1
000000037777.png,none,D_ecc,1.000000,1
000000037777.png,none,E_ms_ecc,1.000000,1
000000037777.png,none,F_ms_ecc_geo,1.000000,1
000000037777.png,center_crop_0.5,A_base,0.500000,0
000000037777.png,center_crop_0.5,B_ms,1.000000,1
000000037777.png,center_crop_0.5,C_ms_geo,1.000000,1
000000037777.png,center_crop_0.5,D_ecc,1.000000,1
000000037777.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000037777.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037777.png,random_crop_0.5,A_base,0.625000,0
000000037777.png,random_crop_0.5,B_ms,0.812500,0
000000037777.png,random_crop_0.5,C_ms_geo,0.812500,0
000000037777.png,random_crop_0.5,D_ecc,1.000000,1
000000037777.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000037777.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000037777.png,jpeg_q30,A_base,1.000000,1
000000037777.png,jpeg_q30,B_ms,1.000000,1
000000037777.png,jpeg_q30,C_ms_geo,1.000000,1
000000037777.png,jpeg_q30,D_ecc,1.000000,1
000000037777.png,jpeg_q30,E_ms_ecc,1.000000,1
000000037777.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000037777.png,resize_0.25,A_base,0.937500,0
000000037777.png,resize_0.25,B_ms,0.937500,0
000000037777.png,resize_0.25,C_ms_geo,0.937500,0
000000037777.png,resize_0.25,D_ecc,0.875000,0
000000037777.png,resize_0.25,E_ms_ecc,1.000000,1
000000037777.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000037777.png,rotate_73,A_base,0.406250,0
000000037777.png,rotate_73,B_ms,0.500000,0
000000037777.png,rotate_73,C_ms_geo,0.843750,0
000000037777.png,rotate_73,D_ecc,1.000000,1
000000037777.png,rotate_73,E_ms_ecc,1.000000,1
000000037777.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000037777.png,flip_h,A_base,0.593750,0
000000037777.png,flip_h,B_ms,0.593750,0
