image,attack,mode,bit_accuracy,message_success
000000348881.png,center_crop_0.5,D_ecc,1.000000,1
000000348881.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000348881.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000348881.png,random_crop_0.5,A_base,0.531250,0
000000348881.png,random_crop_0.5,B_ms,0.812500,0
000000348881.png,random_crop_0.5,C_ms_geo,0.812500,0
000000348881.png,random_crop_0.5,D_ecc,1.000000,1
000000348881.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000348881.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000348881.png,jpeg_q30,A_base,1.000000,1
000000348881.png,jpeg_q30,B_ms,1.000000,1
000000348881.png,jpeg_q30,C_ms_geo,1.000000,1
000000348881.png,jpeg_q30,D_ecc,1.000000,1
000000348881.png,jpeg_q30,E_ms_ecc,1.000000,1
000000348881.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000348881.png,resize_0.25,A_base,0.968750,0
000000348881.png,resize_0.25,B_ms,0.968750,0
000000348881.png,resize_0.25,C_ms_geo,0.968750,0
000000348881.png,resize_0.25,D_ecc,0.875000,0
000000348881.png,resize_0.25,E_ms_ecc,1.000000,1
000000348881.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000348881.png,rotate_73,A_base,0.437500,0
000000348881.png,rotate_73,B_ms,0.500000,0
000000348881.png,rotate_73,C_ms_geo,0.812500,0
000000348881.png,rotate_73,D_ecc,1.000000,1
000000348881.png,rotate_73,E_ms_ecc,1.000000,1
000000348881.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000348881.png,flip_h,A_base,0.656250,0
000000348881.png,flip_h,B_ms,0.656250,0
000000348881.png,flip_h,C_ms_geo,0.656250,0
000000348881.png,flip_h,D_ecc,0.875000,0
000000348881.png,flip_h,E_ms_ecc,1.000000,1
000000348881.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349152.png,none,A_base,1.000000,1
000000349152.png,none,B_ms,1.000000,1
000000349152.png,none,C_ms_geo,1.000000,1
000000349152.png,none,D_ecc,1.000000,1
000000349152.png,none,E_ms_ecc,1.000000,1
000000349152.png,none,F_ms_ecc_geo,1.000000,1
000000349152.png,center_crop_0.5,A_base,0.500000,0
000000349152.png,center_crop_0.5,B_ms,1.000000,1
000000349152.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349152.png,center_crop_0.5,D_ecc,1.000000,1
000000349152.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349152.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349152.png,random_crop_0.5,A_base,0.468750,0
000000349152.png,random_crop_0.5,B_ms,0.593750,0
000000349152.png,random_crop_0.5,C_ms_geo,0.593750,0
000000349152.png,random_crop_0.5,D_ecc,1.000000,1
000000349152.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349152.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349152.png,jpeg_q30,A_base,1.000000,1
000000349152.png,jpeg_q30,B_ms,1.000000,1
000000349152.png,jpeg_q30,C_ms_geo,1.000000,1
000000349152.png,jpeg_q30,D_ecc,1.000000,1
000000349152.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349152.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349152.png,resize_0.25,A_base,0.906250,0
000000349152.png,resize_0.25,B_ms,0.906250,0
000000349152.png,resize_0.25,C_ms_geo,0.906250,0
000000349152.png,resize_0.25,D_ecc,0.875000,0
000000349152.png,resize_0.25,E_ms_ecc,1.000000,1
000000349152.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349152.png,rotate_73,A_base,0.437500,0
000000349152.png,rotate_73,B_ms,0.500000,0
000000349152.png,rotate_73,C_ms_geo,0.812500,0
000000349152.png,rotate_73,D_ecc,1.000000,1
000000349152.png,rotate_73,E_ms_ecc,1.000000,1
000000349152.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349152.png,flip_h,A_base,0.625000,0
000000349152.png,flip_h,B_ms,0.625000,0
000000349152.png,flip_h,C_ms_geo,0.625000,0
000000349152.png,flip_h,D_ecc,0.875000,0
000000349152.png,flip_h,E_ms_ecc,1.000000,1
000000349152.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349184.png,none,A_base,1.000000,1
000000349184.png,none,B_ms,1.000000,1
000000349184.png,none,C_ms_geo,1.000000,1
000000349184.png,none,D_ecc,1.000000,1
000000349184.png,none,E_ms_ecc,1.000000,1
000000349184.png,none,F_ms_ecc_geo,1.000000,1
000000349184.png,center_crop_0.5,A_base,0.500000,0
000000349184.png,center_crop_0.5,B_ms,1.000000,1
000000349184.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349184.png,center_crop_0.5,D_ecc,1.000000,1
000000349184.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349184.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349184.png,random_crop_0.5,A_base,0.500000,0
000000349184.png,random_crop_0.5,B_ms,0.593750,0
000000349184.png,random_crop_0.5,C_ms_geo,0.593750,0
000000349184.png,random_crop_0.5,D_ecc,0.875000,0
000000349184.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349184.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349184.png,jpeg_q30,A_base,1.000000,1
000000349184.png,jpeg_q30,B_ms,1.000000,1
000000349184.png,jpeg_q30,C_ms_geo,1.000000,1
000000349184.png,jpeg_q30,D_ecc,1.000000,1
000000349184.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349184.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349184.png,resize_0.25,A_base,0.968750,0
000000349184.png,resize_0.25,B_ms,0.968750,0
000000349184.png,resize_0.25,C_ms_geo,0.968750,0
000000349184.png,resize_0.25,D_ecc,0.875000,0
000000349184.png,resize_0.25,E_ms_ecc,1.000000,1
000000349184.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349184.png,rotate_73,A_base,0.406250,0
000000349184.png,rotate_73,B_ms,0.500000,0
000000349184.png,rotate_73,C_ms_geo,0.875000,0
000000349184.png,rotate_73,D_ecc,1.000000,1
000000349184.png,rotate_73,E_ms_ecc,1.000000,1
000000349184.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349184.png,flip_h,A_base,0.593750,0
000000349184.png,flip_h,B_ms,0.593750,0
000000349184.png,flip_h,C_ms_geo,0.593750,0
000000349184.png,flip_h,D_ecc,0.875000,0
000000349184.png,flip_h,E_ms_ecc,1.000000,1
000000349184.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349302.png,none,A_base,1.000000,1
000000349302.png,none,B_ms,1.000000,1
000000349302.png,none,C_ms_geo,1.000000,1
000000349302.png,none,D_ecc,1.000000,1
000000349302.png,none,E_ms_ecc,1.000000,1
000000349302.png,none,F_ms_ecc_geo,1.000000,1
000000349302.png,center_crop_0.5,A_base,0.500000,0
000000349302.png,center_crop_0.5,B_ms,1.000000,1
000000349302.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349302.png,center_crop_0.5,D_ecc,1.000000,1
000000349302.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349302.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349302.png,random_crop_0.5,A_base,0.406250,0
000000349302.png,random_crop_0.5,B_ms,0.718750,0
000000349302.png,random_crop_0.5,C_ms_geo,0.718750,0
000000349302.png,random_crop_0.5,D_ecc,0.875000,0
000000349302.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349302.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349302.png,jpeg_q30,A_base,1.000000,1
000000349302.png,jpeg_q30,B_ms,1.000000,1
000000349302.png,jpeg_q30,C_ms_geo,1.000000,1
000000349302.png,jpeg_q30,D_ecc,1.000000,1
000000349302.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349302.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349302.png,resize_0.25,A_base,1.000000,1
000000349302.png,resize_0.25,B_ms,1.000000,1
000000349302.png,resize_0.25,C_ms_geo,1.000000,1
000000349302.png,resize_0.25,D_ecc,0.875000,0
000000349302.png,resize_0.25,E_ms_ecc,1.000000,1
000000349302.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349302.png,rotate_73,A_base,0.437500,0
000000349302.png,rotate_73,B_ms,0.500000,0
000000349302.png,rotate_73,C_ms_geo,0.875000,0
000000349302.png,rotate_73,D_ecc,1.000000,1
000000349302.png,rotate_73,E_ms_ecc,1.000000,1
000000349302.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349302.png,flip_h,A_base,0.593750,0
000000349302.png,flip_h,B_ms,0.593750,0
000000349302.png,flip_h,C_ms_geo,0.593750,0
000000349302.png,flip_h,D_ecc,0.875000,0
000000349302.png,flip_h,E_ms_ecc,1.000000,1
000000349302.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349480.png,none,A_base,1.000000,1
000000349480.png,none,B_ms,1.000000,1
000000349480.png,none,C_ms_geo,1.000000,1
000000349480.png,none,D_ecc,1.000000,1
000000349480.png,none,E_ms_ecc,1.000000,1
000000349480.png,none,F_ms_ecc_geo,1.000000,1
000000349480.png,center_crop_0.5,A_base,0.500000,0
000000349480.png,center_crop_0.5,B_ms,1.000000,1
000000349480.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349480.png,center_crop_0.5,D_ecc,1.000000,1
000000349480.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349480.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349480.png,random_crop_0.5,A_base,0.562500,0
000000349480.png,random_crop_0.5,B_ms,0.687500,0
000000349480.png,random_crop_0.5,C_ms_geo,0.687500,0
000000349480.png,random_crop_0.5,D_ecc,1.000000,1
000000349480.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349480.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349480.png,jpeg_q30,A_base,1.000000,1
000000349480.png,jpeg_q30,B_ms,1.000000,1
000000349480.png,jpeg_q30,C_ms_geo,1.000000,1
000000349480.png,jpeg_q30,D_ecc,1.000000,1
000000349480.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349480.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349480.png,resize_0.25,A_base,1.000000,1
000000349480.png,resize_0.25,B_ms,1.000000,1
000000349480.png,resize_0.25,C_ms_geo,1.000000,1
000000349480.png,resize_0.25,D_ecc,0.875000,0
000000349480.png,resize_0.25,E_ms_ecc,1.000000,1
000000349480.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349480.png,rotate_73,A_base,0.468750,0
000000349480.png,rotate_73,B_ms,0.500000,0
000000349480.png,rotate_73,C_ms_geo,0.875000,0
000000349480.png,rotate_73,D_ecc,1.000000,1
000000349480.png,rotate_73,E_ms_ecc,1.000000,1
000000349480.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349480.png,flip_h,A_base,0.593750,0
000000349480.png,flip_h,B_ms,0.593750,0
000000349480.png,flip_h,C_ms_geo,0.593750,0
000000349480.png,flip_h,D_ecc,0.875000,0
000000349480.png,flip_h,E_ms_ecc,1.000000,1
000000349480.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349594.png,none,A_base,1.000000,1
000000349594.png,none,B_ms,1.000000,1
000000349594.png,none,C_ms_geo,1.000000,1
000000349594.png,none,D_ecc,1.000000,1
000000349594.png,none,E_ms_ecc,1.000000,1
000000349594.png,none,F_ms_ecc_geo,1.000000,1
000000349594.png,center_crop_0.5,A_base,0.500000,0
000000349594.png,center_crop_0.5,B_ms,1.000000,1
000000349594.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349594.png,center_crop_0.5,D_ecc,1.000000,1
000000349594.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349594.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349594.png,random_crop_0.5,A_base,0.593750,0
000000349594.png,random_crop_0.5,B_ms,0.593750,0
000000349594.png,random_crop_0.5,C_ms_geo,0.593750,0
000000349594.png,random_crop_0.5,D_ecc,0.750000,0
000000349594.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349594.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349594.png,jpeg_q30,A_base,1.000000,1
000000349594.png,jpeg_q30,B_ms,1.000000,1
000000349594.png,jpeg_q30,C_ms_geo,1.000000,1
000000349594.png,jpeg_q30,D_ecc,1.000000,1
000000349594.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349594.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349594.png,resize_0.25,A_base,0.968750,0
000000349594.png,resize_0.25,B_ms,0.968750,0
000000349594.png,resize_0.25,C_ms_geo,0.968750,0
000000349594.png,resize_0.25,D_ecc,0.875000,0
000000349594.png,resize_0.25,E_ms_ecc,1.000000,1
000000349594.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349594.png,rotate_73,A_base,0.500000,0
000000349594.png,rotate_73,B_ms,0.500000,0
000000349594.png,rotate_73,C_ms_geo,0.906250,0
000000349594.png,rotate_73,D_ecc,1.000000,1
000000349594.png,rotate_73,E_ms_ecc,1.000000,1
000000349594.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349594.png,flip_h,A_base,0.625000,0
000000349594.png,flip_h,B_ms,0.625000,0
000000349594.png,flip_h,C_ms_geo,0.625000,0
000000349594.png,flip_h,D_ecc,0.875000,0
000000349594.png,flip_h,E_ms_ecc,1.000000,1
000000349594.png,flip_h,F_ms_ecc_geo,1.000000,1
000000349678.png,none,A_base,1.000000,1
000000349678.png,none,B_ms,1.000000,1
000000349678.png,none,C_ms_geo,1.000000,1
000000349678.png,none,D_ecc,1.000000,1
000000349678.png,none,E_ms_ecc,1.000000,1
000000349678.png,none,F_ms_ecc_geo,1.000000,1
000000349678.png,center_crop_0.5,A_base,0.500000,0
000000349678.png,center_crop_0.5,B_ms,1.000000,1
000000349678.png,center_crop_0.5,C_ms_geo,1.000000,1
000000349678.png,center_crop_0.5,D_ecc,0.875000,0
000000349678.png,center_crop_0.5,E_ms_ecc,1.000000,1
000000349678.png,center_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349678.png,random_crop_0.5,A_base,0.625000,0
000000349678.png,random_crop_0.5,B_ms,0.812500,0
000000349678.png,random_crop_0.5,C_ms_geo,0.812500,0
000000349678.png,random_crop_0.5,D_ecc,0.875000,0
000000349678.png,random_crop_0.5,E_ms_ecc,1.000000,1
000000349678.png,random_crop_0.5,F_ms_ecc_geo,1.000000,1
000000349678.png,jpeg_q30,A_base,1.000000,1
000000349678.png,jpeg_q30,B_ms,1.000000,1
000000349678.png,jpeg_q30,C_ms_geo,1.000000,1
000000349678.png,jpeg_q30,D_ecc,1.000000,1
000000349678.png,jpeg_q30,E_ms_ecc,1.000000,1
000000349678.png,jpeg_q30,F_ms_ecc_geo,1.000000,1
000000349678.png,resize_0.25,A_base,1.000000,1
000000349678.png,resize_0.25,B_ms,1.000000,1
000000349678.png,resize_0.25,C_ms_geo,1.000000,1
000000349678.png,resize_0.25,D_ecc,0.875000,0
000000349678.png,resize_0.25,E_ms_ecc,1.000000,1
000000349678.png,resize_0.25,F_ms_ecc_geo,1.000000,1
000000349678.png,rotate_73,A_base,0.468750,0
000000349678.png,rotate_73,B_ms,0.500000,0
000000349678.png,rotate_73,C_ms_geo,0.843750,0
000000349678.png,rotate_73,D_ecc,1.000000,1
000000349678.png,rotate_73,E_ms_ecc,1.000000,1
000000349678.png,rotate_73,F_ms_ecc_geo,1.000000,1
000000349678.png,flip_h,A_base,0.625000,0
000000349678.png,flip_h,B_ms,0.625000,0
